"Simulation step","vehicle id","vehicle color","vehicle speed","vehicle is on edge","edge congestion status","edge average speed","edge density"
"38.0","1768309958763_1_11","BLUE","29.16","-E23","false","37.80","151.45"
"38.0","1768309958763_1_21","BLACK","53.25","-E23","false","37.80","151.45"
"38.0","1768309958763_1_31","BLACK","38.58","-E23","false","37.80","151.45"
"38.0","1768309958763_1_41","BLACK","21.74","-E23","false","37.80","151.45"
"38.0","1768309958763_2_12","RED","28.19","-E23","false","37.80","151.45"
"38.0","1768309958763_2_2","RED","23.99","-E23","false","37.80","151.45"
"38.0","1768309958763_3_13","BLACK","40.51","-E23","false","37.80","151.45"
"38.0","1768309958763_3_23","RED","65.35","-E23","false","37.80","151.45"
"38.0","1768309958763_3_3","WHITE","18.73","-E23","false","37.80","151.45"
"38.0","1768309958763_3_33","BLUE","25.18","-E23","false","37.80","151.45"
"38.0","1768309958763_4_14","BLUE","13.18","-E23","false","37.80","151.45"
"38.0","1768309958763_4_4","WHITE","38.81","-E23","false","37.80","151.45"
"38.0","1768309958763_5_5","BLUE","46.63","-E23","false","37.80","151.45"
"38.0","1768309958763_6_6","BLACK","53.83","-E23","false","37.80","151.45"
"38.0","1768309958763_7_7","BLUE","53.55","-E23","false","37.80","151.45"
"38.0","1768309958763_8_8","GREEN","47.76","-E23","false","37.80","151.45"
"38.0","1768309958763_9_19","BLUE","26.47","-E23","false","37.80","151.45"
"38.0","1768309958763_9_29","BLUE","40.25","-E23","false","37.80","151.45"
"38.0","1768309958763_9_39","RED","52.88","-E23","false","37.80","151.45"
"38.0","1768309958763_9_49","RED","58.71","-E23","false","37.80","151.45"
"38.0","1768309958763_9_59","WHITE","52.99","-E23","false","37.80","151.45"
"38.0","1768309958763_9_69","RED","36.87","-E23","false","37.80","151.45"
"38.0","1768309958763_9_79","BLUE","28.31","-E23","false","37.80","151.45"
"38.0","1768309958763_9_89","WHITE","13.42","-E23","false","37.80","151.45"
"38.0","1768309958763_9_9","WHITE","32.57",":J16_1","false","28.99","169.78"
"39.0","1768309958763_0_0","RED","21.97","-E13","false","21.97","16.97"
"39.0","1768309958763_0_10","WHITE","45.79","-E23","false","35.73","151.45"
"39.0","1768309958763_1_1","BLACK","31.75","-E28","false","36.46","15.20"
"39.0","1768309958763_1_11","BLUE","17.16","-E23","false","35.73","151.45"
"39.0","1768309958763_1_21","BLACK","38.95","-E23","false","35.73","151.45"
"39.0","1768309958763_1_31","BLACK","46.68","-E23","false","35.73","151.45"
"39.0","1768309958763_1_41","BLACK","19.48","-E23","false","35.73","151.45"
"39.0","1768309958763_2_12","RED","34.08","-E23","false","35.73","151.45"
"39.0","1768309958763_2_2","RED","20.55","-E23","false","35.73","151.45"
"39.0","1768309958763_3_13","BLACK","29.98","-E23","false","35.73","151.45"
"39.0","1768309958763_3_23","RED","56.89","-E23","false","35.73","151.45"
"39.0","1768309958763_3_3","WHITE","25.37","-E23","false","35.73","151.45"
"39.0","1768309958763_3_33","BLUE","32.11","-E23","false","35.73","151.45"
"39.0","1768309958763_4_14","BLUE","11.01","-E23","false","35.73","151.45"
"39.0","1768309958763_4_4","WHITE","24.53","-E23","false","35.73","151.45"
"39.0","1768309958763_5_5","BLUE","38.18","-E23","false","35.73","151.45"
"39.0","1768309958763_6_6","BLACK","46.27","-E23","false","35.73","151.45"
"39.0","1768309958763_7_7","BLUE","54.36","-E23","false","35.73","151.45"
"39.0","1768309958763_8_8","GREEN","53.75","-E23","false","35.73","151.45"
"39.0","1768309958763_9_19","BLUE","27.85","-E23","false","35.73","151.45"
"39.0","1768309958763_9_29","BLUE","26.42","-E23","false","35.73","151.45"
"39.0","1768309958763_9_39","RED","39.29","-E23","false","35.73","151.45"
"39.0","1768309958763_9_49","RED","53.21","-E23","false","35.73","151.45"
"39.0","1768309958763_9_59","WHITE","61.71","-E23","false","35.73","151.45"
"39.0","1768309958763_9_69","RED","44.85","-E23","false","35.73","151.45"
"39.0","1768309958763_9_79","BLUE","35.41","-E23","false","35.73","151.45"
"39.0","1768309958763_9_89","WHITE","9.46","-E23","false","35.73","151.45"
"39.0","1768309958763_9_9","WHITE","41.17","-E28","false","36.46","15.20"
"40.0","1768309958763_0_0","RED","30.89","-E13","false","30.89","16.97"
"40.0","1768309958763_0_10","WHITE","51.94","-E23","false","33.62","151.45"
"40.0","1768309958763_1_1","BLACK","38.19","-E28","false","44.28","15.20"
"40.0","1768309958763_1_11","BLUE","21.96","-E23","false","33.62","151.45"
"40.0","1768309958763_1_21","BLACK","32.45","-E23","false","33.62","151.45"
"40.0","1768309958763_1_31","BLACK","55.10","-E23","false","33.62","151.45"
"40.0","1768309958763_1_41","BLACK","27.10","-E23","false","33.62","151.45"
"40.0","1768309958763_2_12","RED","39.08","-E23","false","33.62","151.45"
"40.0","1768309958763_2_2","RED","21.14",":J16_0","false","21.14","110.62"
"40.0","1768309958763_3_13","BLACK","16.49","-E23","false","33.62","151.45"
"40.0","1768309958763_3_23","RED","41.44","-E23","false","33.62","151.45"
"40.0","1768309958763_3_3","WHITE","30.31",":J16_1","false","52.67","84.89"
"40.0","1768309958763_3_33","BLUE","37.86","-E23","false","33.62","151.45"
"40.0","1768309958763_3_43","BLACK","23.33","-E23","false","33.62","151.45"
"40.0","1768309958763_4_14","BLUE","19.67","-E23","false","33.62","151.45"
"40.0","1768309958763_4_4","WHITE","22.34","-E23","false","33.62","151.45"
"40.0","1768309958763_5_15","RED","7.15","-E23","false","33.62","151.45"
"40.0","1768309958763_5_5","BLUE","25.06","-E23","false","33.62","151.45"
"40.0","1768309958763_6_6","BLACK","40.04","-E23","false","33.62","151.45"
"40.0","1768309958763_7_7","BLUE","45.55","-E23","false","33.62","151.45"
"40.0","1768309958763_8_8","GREEN","53.16","-E23","false","33.62","151.45"
"40.0","1768309958763_9_19","BLUE","14.92","-E23","false","33.62","151.45"
"40.0","1768309958763_9_29","BLUE","29.15","-E23","false","33.62","151.45"
"40.0","1768309958763_9_39","RED","26.74","-E23","false","33.62","151.45"
"40.0","1768309958763_9_49","RED","42.37","-E23","false","33.62","151.45"
"40.0","1768309958763_9_59","WHITE","56.89","-E23","false","33.62","151.45"
"40.0","1768309958763_9_69","RED","52.14","-E23","false","33.62","151.45"
"40.0","1768309958763_9_79","BLUE","44.17","-E23","false","33.62","151.45"
"40.0","1768309958763_9_89","WHITE","14.48","-E23","false","33.62","151.45"
"40.0","1768309958763_9_9","WHITE","50.37","-E28","false","44.28","15.20"
"41.0","1768309958763_0_0","RED","39.64","-E13","false","39.64","16.97"
"41.0","1768309958763_0_10","WHITE","53.39","-E23","false","32.73","151.45"
"41.0","1768309958763_1_1","BLACK","45.78","-E28","false","44.76","22.80"
"41.0","1768309958763_1_11","BLUE","29.14","-E23","false","32.73","151.45"
"41.0","1768309958763_1_21","BLACK","16.25","-E23","false","32.73","151.45"
"41.0","1768309958763_1_31","BLACK","55.52","-E23","false","32.73","151.45"
"41.0","1768309958763_1_41","BLACK","35.53","-E23","false","32.73","151.45"
"41.0","1768309958763_2_12","RED","44.27","-E23","false","32.73","151.45"
"41.0","1768309958763_2_2","RED","19.95",":J16_0","false","19.95","110.62"
"41.0","1768309958763_3_13","BLACK","21.98","-E23","false","32.73","151.45"
"41.0","1768309958763_3_23","RED","33.28","-E23","false","32.73","151.45"
"41.0","1768309958763_3_3","WHITE","37.35","-E28","false","44.76","22.80"
"41.0","1768309958763_3_33","BLUE","47.12","-E23","false","32.73","151.45"
"41.0","1768309958763_3_43","BLACK","23.02","-E23","false","32.73","151.45"
"41.0","1768309958763_4_14","BLUE","28.22","-E23","false","32.73","151.45"
"41.0","1768309958763_4_4","WHITE","18.65","-E23","false","32.73","151.45"
"41.0","1768309958763_5_15","RED","6.71","-E23","false","32.73","151.45"
"41.0","1768309958763_5_5","BLUE","24.92","-E23","false","32.73","151.45"
"41.0","1768309958763_6_6","BLACK","24.79","-E23","false","32.73","151.45"
"41.0","1768309958763_7_7","BLUE","40.23","-E23","false","32.73","151.45"
"41.0","1768309958763_8_8","GREEN","43.47","-E23","false","32.73","151.45"
"41.0","1768309958763_9_19","BLUE","20.39",":J16_1","false","47.70","84.89"
"41.0","1768309958763_9_29","BLUE","15.68","-E23","false","32.73","151.45"
"41.0","1768309958763_9_39","RED","26.45","-E23","false","32.73","151.45"
"41.0","1768309958763_9_49","RED","32.05","-E23","false","32.73","151.45"
"41.0","1768309958763_9_59","WHITE","48.84","-E23","false","32.73","151.45"
"41.0","1768309958763_9_69","RED","57.17","-E23","false","32.73","151.45"
"41.0","1768309958763_9_79","BLUE","50.63","-E23","false","32.73","151.45"
"41.0","1768309958763_9_89","WHITE","21.25","-E23","false","32.73","151.45"
"41.0","1768309958763_9_9","WHITE","51.16","-E28","false","44.76","22.80"
"41.0","1768309958763_9_99","BLACK","19.72","-E23","false","32.73","151.45"
"42.0","1768309958763_0_0","RED","44.76","-E13","false","32.65","33.93"
"42.0","1768309958763_0_10","WHITE","41.31","-E23","false","31.61","157.51"
"42.0","1768309958763_1_1","BLACK","50.91","-E28","false","42.75","30.40"
"42.0","1768309958763_1_11","BLUE","17.60","-E23","false","31.61","157.51"
"42.0","1768309958763_1_21","BLACK","23.27","-E23","false","31.61","157.51"
"42.0","1768309958763_1_31","BLACK","44.72","-E23","false","31.61","157.51"
"42.0","1768309958763_1_41","BLACK","43.11","-E23","false","31.61","157.51"
"42.0","1768309958763_1_51","WHITE","29.68","-E23","false","31.61","157.51"
"42.0","1768309958763_2_12","RED","53.18","-E23","false","31.61","157.51"
"42.0","1768309958763_2_2","RED","20.55","-E13","false","32.65","33.93"
"42.0","1768309958763_3_13","BLACK","30.69","-E23","false","31.61","157.51"
"42.0","1768309958763_3_23","RED","19.04","-E23","false","31.61","157.51"
"42.0","1768309958763_3_3","WHITE","45.63","-E28","false","42.75","30.40"
"42.0","1768309958763_3_33","BLUE","53.92","-E23","false","31.61","157.51"
"42.0","1768309958763_3_43","BLACK","31.67","-E23","false","31.61","157.51"
"42.0","1768309958763_4_14","BLUE","34.55","-E23","false","31.61","157.51"
"42.0","1768309958763_4_4","WHITE","14.40","-E23","false","31.61","157.51"
"42.0","1768309958763_5_15","RED","12.12","-E23","false","31.61","157.51"
"42.0","1768309958763_5_5","BLUE","19.72","-E23","false","31.61","157.51"
"42.0","1768309958763_6_6","BLACK","24.92","-E23","false","31.61","157.51"
"42.0","1768309958763_7_7","BLUE","25.75","-E23","false","31.61","157.51"
"42.0","1768309958763_8_8","GREEN","41.58","-E23","false","31.61","157.51"
"42.0","1768309958763_9_19","BLUE","25.21","-E28","false","42.75","30.40"
"42.0","1768309958763_9_29","BLUE","18.95","-E23","false","31.61","157.51"
"42.0","1768309958763_9_39","RED","18.59","-E23","false","31.61","157.51"
"42.0","1768309958763_9_49","RED","28.03","-E23","false","31.61","157.51"
"42.0","1768309958763_9_59","WHITE","35.96","-E23","false","31.61","157.51"
"42.0","1768309958763_9_69","RED","57.23","-E23","false","31.61","157.51"
"42.0","1768309958763_9_79","BLUE","58.25","-E23","false","31.61","157.51"
"42.0","1768309958763_9_89","WHITE","28.60","-E23","false","31.61","157.51"
"42.0","1768309958763_9_9","WHITE","49.24","-E28","false","42.75","30.40"
"42.0","1768309958763_9_99","BLACK","15.09","-E23","false","31.61","157.51"
"43.0","1768309958763_0_0","RED","37.69","-E13","false","31.82","33.93"
"43.0","1768309958763_0_10","WHITE","41.80","-E23","false","30.97","145.39"
"43.0","1768309958763_1_1","BLACK","52.15","-E28","false","46.77","30.40"
"43.0","1768309958763_1_11","BLUE","26.43",":J16_1","false","24.43","169.78"
"43.0","1768309958763_1_21","BLACK","28.61","-E23","false","30.97","145.39"
"43.0","1768309958763_1_31","BLACK","33.06","-E23","false","30.97","145.39"
"43.0","1768309958763_1_41","BLACK","52.37","-E23","false","30.97","145.39"
"43.0","1768309958763_1_51","WHITE","26.06","-E23","false","30.97","145.39"
"43.0","1768309958763_2_12","RED","43.55","-E23","false","30.97","145.39"
"43.0","1768309958763_2_2","RED","25.95","-E13","false","31.82","33.93"
"43.0","1768309958763_3_13","BLACK","19.47","-E23","false","30.97","145.39"
"43.0","1768309958763_3_23","RED","26.36","-E23","false","30.97","145.39"
"43.0","1768309958763_3_3","WHITE","51.14","-E28","false","46.77","30.40"
"43.0","1768309958763_3_33","BLUE","51.17","-E23","false","30.97","145.39"
"43.0","1768309958763_3_43","BLACK","38.72","-E23","false","30.97","145.39"
"43.0","1768309958763_4_14","BLUE","40.73","-E23","false","30.97","145.39"
"43.0","1768309958763_4_4","WHITE","21.19",":J16_0","false","21.19","110.62"
"43.0","1768309958763_5_15","RED","18.26","-E23","false","30.97","145.39"
"43.0","1768309958763_5_5","BLUE","14.38","-E23","false","30.97","145.39"
"43.0","1768309958763_6_16","GREEN","12.14","-E23","false","30.97","145.39"
"43.0","1768309958763_6_6","BLACK","20.93","-E23","false","30.97","145.39"
"43.0","1768309958763_7_7","BLUE","21.97","-E23","false","30.97","145.39"
"43.0","1768309958763_8_8","GREEN","26.62","-E23","false","30.97","145.39"
"43.0","1768309958763_9_19","BLUE","33.87","-E28","false","46.77","30.40"
"43.0","1768309958763_9_29","BLUE","22.44",":J16_1","false","24.43","169.78"
"43.0","1768309958763_9_39","RED","20.02","-E23","false","30.97","145.39"
"43.0","1768309958763_9_49","RED","16.70","-E23","false","30.97","145.39"
"43.0","1768309958763_9_59","WHITE","30.06","-E23","false","30.97","145.39"
"43.0","1768309958763_9_69","RED","43.34","-E23","false","30.97","145.39"
"43.0","1768309958763_9_79","BLUE","57.84","-E23","false","30.97","145.39"
"43.0","1768309958763_9_89","WHITE","36.44","-E23","false","30.97","145.39"
"43.0","1768309958763_9_9","WHITE","49.92","-E28","false","46.77","30.40"
"43.0","1768309958763_9_99","BLACK","22.76","-E23","false","30.97","145.39"
"44.0","1768309958763_0_0","RED","25.14","-E13","false","27.49","50.90"
"44.0","1768309958763_0_10","WHITE","28.23","-E23","false","29.75","151.45"
"44.0","1768309958763_1_1","BLACK","55.90","-E28","false","47.09","38.00"
"44.0","1768309958763_1_11","BLUE","35.31","-E28","false","47.09","38.00"
"44.0","1768309958763_1_21","BLACK","20.29","-E23","false","29.75","151.45"
"44.0","1768309958763_1_31","BLACK","34.27","-E23","false","29.75","151.45"
"44.0","1768309958763_1_41","BLACK","50.27","-E23","false","29.75","151.45"
"44.0","1768309958763_1_51","WHITE","31.99","-E23","false","29.75","151.45"
"44.0","1768309958763_2_12","RED","42.35","-E23","false","29.75","151.45"
"44.0","1768309958763_2_2","RED","35.30","-E13","false","27.49","50.90"
"44.0","1768309958763_3_13","BLACK","20.12","-E23","false","29.75","151.45"
"44.0","1768309958763_3_23","RED","28.06","-E23","false","29.75","151.45"
"44.0","1768309958763_3_3","WHITE","52.58","-E28","false","47.09","38.00"
"44.0","1768309958763_3_33","BLUE","39.96","-E23","false","29.75","151.45"
"44.0","1768309958763_3_43","BLACK","45.64","-E23","false","29.75","151.45"
"44.0","1768309958763_3_53","BLUE","31.52","-E23","false","29.75","151.45"
"44.0","1768309958763_4_14","BLUE","48.07","-E23","false","29.75","151.45"
"44.0","1768309958763_4_4","WHITE","22.04","-E13","false","27.49","50.90"
"44.0","1768309958763_5_15","RED","26.19","-E23","false","29.75","151.45"
"44.0","1768309958763_5_5","BLUE","22.09","-E23","false","29.75","151.45"
"44.0","1768309958763_6_16","GREEN","9.40","-E23","false","29.75","151.45"
"44.0","1768309958763_6_6","BLACK","14.92","-E23","false","29.75","151.45"
"44.0","1768309958763_7_7","BLUE","20.16","-E23","false","29.75","151.45"
"44.0","1768309958763_8_8","GREEN","20.38","-E23","false","29.75","151.45"
"44.0","1768309958763_9_19","BLUE","42.35","-E28","false","47.09","38.00"
