"Simulation step","vehicle id","vehicle color","vehicle speed","vehicle is on edge","edge congestion status","edge average speed","edge density"
"47.0","1768309755362_0_0","WHITE","27.21","-E12","false","40.35","40.88"
"47.0","1768309755362_1_1","BLUE","46.42","-E12","false","40.35","40.88"
"47.0","1768309755362_2_2","BLUE","47.42","-E12","false","40.35","40.88"
"47.0","1768309755362_3_3","RED","14.99","-E13","false","20.60","67.87"
"47.0","1768309755362_4_4","RED","28.86","-E13","false","20.60","67.87"
"47.0","1768309755362_5_5","WHITE","27.21","-E13","false","20.60","67.87"
"47.0","1768309755362_6_6","WHITE","11.36","-E13","false","20.60","67.87"
"47.0","1768309757006_0_0","GREEN","50.76","-E19","false","39.26","25.90"
"47.0","1768309757006_1_1","BLUE","44.57","-E19","false","39.26","25.90"
"47.0","1768309757006_2_2","BLUE","22.47","-E19","false","39.26","25.90"
"48.0","1768309755362_0_0","WHITE","11.75","-E12","false","33.50","40.88"
"48.0","1768309755362_1_1","BLUE","41.35","-E12","false","33.50","40.88"
"48.0","1768309755362_2_2","BLUE","47.39","-E12","false","33.50","40.88"
"48.0","1768309755362_3_3","RED","22.92",":J15_1","false","22.92","88.34"
"48.0","1768309755362_4_4","RED","16.77","-E13","false","19.23","67.87"
"48.0","1768309755362_5_5","WHITE","27.99","-E13","false","19.23","67.87"
"48.0","1768309755362_6_6","WHITE","19.61","-E13","false","19.23","67.87"
"48.0","1768309755362_7_7","BLACK","12.54","-E13","false","19.23","67.87"
"48.0","1768309757006_0_0","GREEN","51.90","-E19","false","38.84","34.54"
"48.0","1768309757006_1_1","BLUE","44.31","-E19","false","38.84","34.54"
"48.0","1768309757006_2_2","BLUE","30.70","-E19","false","38.84","34.54"
"48.0","1768309757006_3_3","BLACK","28.44","-E19","false","38.84","34.54"
"49.0","1768309755362_0_0","WHITE","10.74","E0","false","10.74","5.36"
"49.0","1768309755362_1_1","BLUE","27.70","-E12","false","33.71","40.88"
"49.0","1768309755362_2_2","BLUE","42.26","-E12","false","33.71","40.88"
"49.0","1768309755362_3_3","RED","31.15","-E12","false","33.71","40.88"
"49.0","1768309755362_4_4","RED","24.61","-E13","false","19.09","67.87"
"49.0","1768309755362_5_5","WHITE","18.10","-E13","false","19.09","67.87"
"49.0","1768309755362_6_6","WHITE","24.33","-E13","false","19.09","67.87"
"49.0","1768309755362_7_7","BLACK","9.31","-E13","false","19.09","67.87"
"49.0","1768309757006_0_0","GREEN","52.59","-E19","false","41.03","34.54"
"49.0","1768309757006_1_1","BLUE","47.78","-E19","false","41.03","34.54"
"49.0","1768309757006_2_2","BLUE","38.23","-E19","false","41.03","34.54"
"49.0","1768309757006_3_3","BLACK","25.53","-E19","false","41.03","34.54"
"50.0","1768309755362_0_0","WHITE","18.45","E0","false","18.45","5.36"
"50.0","1768309755362_1_1","BLUE","17.03","-E12","false","28.41","40.88"
"50.0","1768309755362_2_2","BLUE","31.76","-E12","false","28.41","40.88"
"50.0","1768309755362_3_3","RED","36.44","-E12","false","28.41","40.88"
"50.0","1768309755362_4_4","RED","32.50",":J15_1","false","32.50","88.34"
"50.0","1768309755362_5_5","WHITE","23.14","-E13","false","20.74","50.90"
"50.0","1768309755362_6_6","WHITE","23.91","-E13","false","20.74","50.90"
"50.0","1768309755362_7_7","BLACK","15.18","-E13","false","20.74","50.90"
"50.0","1768309757006_0_0","GREEN","48.92","-E19","false","42.08","43.17"
"50.0","1768309757006_1_1","BLUE","47.31","-E19","false","42.08","43.17"
"50.0","1768309757006_2_2","BLUE","46.44","-E19","false","42.08","43.17"
"50.0","1768309757006_3_3","BLACK","34.12","-E19","false","42.08","43.17"
"50.0","1768309757006_4_4","RED","33.63","-E19","false","42.08","43.17"
"51.0","1768309755362_0_0","WHITE","23.52","E0","false","23.52","5.36"
"51.0","1768309755362_1_1","BLUE","20.87","-E12","false","29.71","54.50"
"51.0","1768309755362_2_2","BLUE","17.05","-E12","false","29.71","54.50"
"51.0","1768309755362_3_3","RED","44.63","-E12","false","29.71","54.50"
"51.0","1768309755362_4_4","RED","36.28","-E12","false","29.71","54.50"
"51.0","1768309755362_5_5","WHITE","26.14","-E13","false","24.21","67.87"
"51.0","1768309755362_6_6","WHITE","26.03","-E13","false","24.21","67.87"
"51.0","1768309755362_7_7","BLACK","22.96","-E13","false","24.21","67.87"
"51.0","1768309755362_8_8","RED","21.70","-E13","false","24.21","67.87"
"51.0","1768309757006_0_0","GREEN","43.70","-E19","false","37.12","51.81"
"51.0","1768309757006_1_1","BLUE","45.37","-E19","false","37.12","51.81"
"51.0","1768309757006_2_2","BLUE","46.34","-E19","false","37.12","51.81"
"51.0","1768309757006_3_3","BLACK","39.40","-E19","false","37.12","51.81"
"51.0","1768309757006_4_4","RED","30.72","-E19","false","37.12","51.81"
"51.0","1768309757006_5_5","WHITE","17.22","-E19","false","37.12","51.81"
"52.0","1768309755362_0_0","WHITE","29.05","E0","false","20.87","10.72"
"52.0","1768309755362_1_1","BLUE","12.69","E0","false","20.87","10.72"
"52.0","1768309755362_2_2","BLUE","22.33","-E12","false","36.36","40.88"
"52.0","1768309755362_3_3","RED","45.04","-E12","false","36.36","40.88"
"52.0","1768309755362_4_4","RED","41.72","-E12","false","36.36","40.88"
"52.0","1768309755362_5_5","WHITE","15.84","-E13","false","22.93","67.87"
"52.0","1768309755362_6_6","WHITE","27.60","-E13","false","22.93","67.87"
"52.0","1768309755362_7_7","BLACK","27.93","-E13","false","22.93","67.87"
"52.0","1768309755362_8_8","RED","20.33","-E13","false","22.93","67.87"
"52.0","1768309757006_0_0","GREEN","32.21","-E19","false","36.55","51.81"
"52.0","1768309757006_1_1","BLUE","44.51","-E19","false","36.55","51.81"
"52.0","1768309757006_2_2","BLUE","45.94","-E19","false","36.55","51.81"
"52.0","1768309757006_3_3","BLACK","44.45","-E19","false","36.55","51.81"
"52.0","1768309757006_4_4","RED","37.37","-E19","false","36.55","51.81"
"52.0","1768309757006_5_5","WHITE","14.79","-E19","false","36.55","51.81"
"53.0","1768309755362_0_0","WHITE","34.90","E0","false","27.29","10.72"
"53.0","1768309755362_1_1","BLUE","19.69","E0","false","27.29","10.72"
"53.0","1768309755362_2_2","BLUE","13.25","-E12","false","31.05","40.88"
"53.0","1768309755362_3_3","RED","36.70","-E12","false","31.05","40.88"
"53.0","1768309755362_4_4","RED","43.22","-E12","false","31.05","40.88"
"53.0","1768309755362_5_5","WHITE","23.02",":J15_1","false","23.02","88.34"
"53.0","1768309755362_6_6","WHITE","18.28","-E13","false","22.95","67.87"
"53.0","1768309755362_7_7","BLACK","29.94","-E13","false","22.95","67.87"
"53.0","1768309755362_8_8","RED","23.46","-E13","false","22.95","67.87"
"53.0","1768309755362_9_9","GREEN","20.12","-E13","false","22.95","67.87"
"53.0","1768309757006_0_0","GREEN","16.01","-E19","false","32.12","60.44"
"53.0","1768309757006_1_1","BLUE","32.84","-E19","false","32.12","60.44"
"53.0","1768309757006_2_2","BLUE","46.33","-E19","false","32.12","60.44"
"53.0","1768309757006_3_3","BLACK","46.25","-E19","false","32.12","60.44"
"53.0","1768309757006_4_4","RED","42.49","-E19","false","32.12","60.44"
"53.0","1768309757006_5_5","WHITE","23.50","-E19","false","32.12","60.44"
"53.0","1768309757006_6_6","BLACK","17.39","-E19","false","32.12","60.44"
"54.0","1768309755362_0_0","WHITE","42.53","E0","false","34.16","10.72"
"54.0","1768309755362_1_1","BLUE","25.79","E0","false","34.16","10.72"
"54.0","1768309755362_2_2","BLUE","15.18","-E12","false","27.67","54.50"
"54.0","1768309755362_3_3","RED","26.87","-E12","false","27.67","54.50"
"54.0","1768309755362_4_4","RED","39.10","-E12","false","27.67","54.50"
"54.0","1768309755362_5_5","WHITE","29.55","-E12","false","27.67","54.50"
"54.0","1768309755362_6_6","WHITE","22.88","-E13","false","23.16","67.87"
"54.0","1768309755362_7_7","BLACK","20.05","-E13","false","23.16","67.87"
"54.0","1768309755362_8_8","RED","31.39","-E13","false","23.16","67.87"
"54.0","1768309755362_9_9","GREEN","18.31","-E13","false","23.16","67.87"
"54.0","1768309757006_0_0","GREEN","0.27","-E19","false","27.05","60.44"
"54.0","1768309757006_1_1","BLUE","18.71","-E19","false","27.05","60.44"
"54.0","1768309757006_2_2","BLUE","32.66","-E19","false","27.05","60.44"
"54.0","1768309757006_3_3","BLACK","46.31","-E19","false","27.05","60.44"
"54.0","1768309757006_4_4","RED","44.57","-E19","false","27.05","60.44"
"54.0","1768309757006_5_5","WHITE","31.66","-E19","false","27.05","60.44"
"54.0","1768309757006_6_6","BLACK","15.20","-E19","false","27.05","60.44"
"54.0","1768309759122_0_0","BLUE","56.86","-E21","false","54.68","23.81"
"54.0","1768309759122_1_1","BLUE","52.50","-E21","false","54.68","23.81"
"55.0","1768309755362_0_0","WHITE","48.57","E0","false","32.13","16.08"
"55.0","1768309755362_0_10","WHITE","19.72","-E13","false","21.35","67.87"
"55.0","1768309755362_1_1","BLUE","34.15","E0","false","32.13","16.08"
"55.0","1768309755362_2_2","BLUE","13.67","E0","false","32.13","16.08"
"55.0","1768309755362_3_3","RED","20.95","-E12","false","28.24","40.88"
"55.0","1768309755362_4_4","RED","28.55","-E12","false","28.24","40.88"
"55.0","1768309755362_5_5","WHITE","35.21","-E12","false","28.24","40.88"
"55.0","1768309755362_6_6","WHITE","30.46",":J15_1","false","30.46","88.34"
"55.0","1768309755362_7_7","BLACK","23.15","-E13","false","21.35","67.87"
"55.0","1768309755362_8_8","RED","18.47","-E13","false","21.35","67.87"
"55.0","1768309755362_9_9","GREEN","24.06","-E13","false","21.35","67.87"
"55.0","1768309757006_0_0","GREEN","0.10","-E19","false","23.26","69.08"
"55.0","1768309757006_1_1","BLUE","4.31","-E19","false","23.26","69.08"
"55.0","1768309757006_2_2","BLUE","22.61","-E19","false","23.26","69.08"
"55.0","1768309757006_3_3","BLACK","36.72","-E19","false","23.26","69.08"
"55.0","1768309757006_4_4","RED","40.15","-E19","false","23.26","69.08"
"55.0","1768309757006_5_5","WHITE","40.53","-E19","false","23.26","69.08"
"55.0","1768309757006_6_6","BLACK","23.79","-E19","false","23.26","69.08"
"55.0","1768309757006_7_7","BLACK","17.88","-E19","false","23.26","69.08"
"55.0","1768309759122_0_0","BLUE","52.95","-E21","false","48.03","47.61"
"55.0","1768309759122_1_1","BLUE","51.00","-E21","false","48.03","47.61"
"55.0","1768309759122_2_2","BLACK","45.40","-E21","false","48.03","47.61"
"55.0","1768309759122_3_3","GREEN","42.80","-E21","false","48.03","47.61"
"56.0","1768309755362_0_0","WHITE","49.64","E0","false","36.99","16.08"
"56.0","1768309755362_0_10","WHITE","17.58","-E13","false","21.32","67.87"
"56.0","1768309755362_1_1","BLUE","38.83","E0","false","36.99","16.08"
"56.0","1768309755362_2_2","BLUE","22.51","E0","false","36.99","16.08"
"56.0","1768309755362_3_3","RED","20.04","-E12","false","28.47","54.50"
"56.0","1768309755362_4_4","RED","19.70","-E12","false","28.47","54.50"
"56.0","1768309755362_5_5","WHITE","41.07","-E12","false","28.47","54.50"
"56.0","1768309755362_6_6","WHITE","33.07","-E12","false","28.47","54.50"
"56.0","1768309755362_7_7","BLACK","26.03","-E13","false","21.32","67.87"
"56.0","1768309755362_8_8","RED","22.58","-E13","false","21.32","67.87"
"56.0","1768309755362_9_9","GREEN","19.10","-E13","false","21.32","67.87"
"56.0","1768309757006_0_0","GREEN","0.02","-E19","false","20.08","69.08"
"56.0","1768309757006_1_1","BLUE","0.67","-E19","false","20.08","69.08"
"56.0","1768309757006_2_2","BLUE","6.41","-E19","false","20.08","69.08"
"56.0","1768309757006_3_3","BLACK","26.69","-E19","false","20.08","69.08"
"56.0","1768309757006_4_4","RED","36.85","-E19","false","20.08","69.08"
"56.0","1768309757006_5_5","WHITE","45.84","-E19","false","20.08","69.08"
"56.0","1768309757006_6_6","BLACK","30.24","-E19","false","20.08","69.08"
"56.0","1768309757006_7_7","BLACK","13.88","-E19","false","20.08","69.08"
"56.0","1768309759122_0_0","BLUE","55.35","-E21","false","43.58","71.42"
"56.0","1768309759122_1_1","BLUE","51.93","-E21","false","43.58","71.42"
"56.0","1768309759122_2_2","BLACK","44.86","-E21","false","43.58","71.42"
"56.0","1768309759122_3_3","GREEN","41.26","-E21","false","43.58","71.42"
"56.0","1768309759122_4_4","BLACK","35.86","-E21","false","43.58","71.42"
"56.0","1768309759122_5_5","BLACK","32.20","-E21","false","43.58","71.42"
"57.0","1768309755362_0_0","WHITE","48.36","E0","false","41.01","16.08"
"57.0","1768309755362_0_10","WHITE","14.81","-E13","false","16.35","84.83"
"57.0","1768309755362_1_1","BLUE","45.84","E0","false","41.01","16.08"
"57.0","1768309755362_1_11","GREEN","5.38","-E13","false","16.35","84.83"
"57.0","1768309755362_2_2","BLUE","28.82","E0","false","41.01","16.08"
"57.0","1768309755362_3_3","RED","20.14","-E12","false","28.68","54.50"
"57.0","1768309755362_4_4","RED","19.07","-E12","false","28.68","54.50"
"57.0","1768309755362_5_5","WHITE","37.10","-E12","false","28.68","54.50"
"57.0","1768309755362_6_6","WHITE","38.42","-E12","false","28.68","54.50"
"57.0","1768309755362_7_7","BLACK","13.51","-E13","false","16.35","84.83"
"57.0","1768309755362_8_8","RED","24.53","-E13","false","16.35","84.83"
"57.0","1768309755362_9_9","GREEN","23.53","-E13","false","16.35","84.83"
"57.0","1768309757006_0_0","GREEN","0.00","-E19","false","17.32","77.71"
"57.0","1768309757006_1_1","BLUE","0.14","-E19","false","17.32","77.71"
"57.0","1768309757006_2_2","BLUE","1.28","-E19","false","17.32","77.71"
"57.0","1768309757006_3_3","BLACK","10.49","-E19","false","17.32","77.71"
"57.0","1768309757006_4_4","RED","32.98","-E19","false","17.32","77.71"
"57.0","1768309757006_5_5","WHITE","40.27","-E19","false","17.32","77.71"
"57.0","1768309757006_6_6","BLACK","35.78","-E19","false","17.32","77.71"
"57.0","1768309757006_7_7","BLACK","21.42","-E19","false","17.32","77.71"
"57.0","1768309757006_8_8","BLACK","13.51","-E19","false","17.32","77.71"
"57.0","1768309759122_0_0","BLUE","54.59","-E21","false","36.24","95.23"
"57.0","1768309759122_1_1","BLUE","48.17","-E21","false","36.24","95.23"
"57.0","1768309759122_2_2","BLACK","47.49","-E21","false","36.24","95.23"
"57.0","1768309759122_3_3","GREEN","42.94","-E21","false","36.24","95.23"
"57.0","1768309759122_4_4","BLACK","31.68","-E21","false","36.24","95.23"
"57.0","1768309759122_5_5","BLACK","30.20","-E21","false","36.24","95.23"
"57.0","1768309759122_6_6","GREEN","18.18","-E21","false","36.24","95.23"
"57.0","1768309759122_7_7","WHITE","16.69","-E21","false","36.24","95.23"
"58.0","1768309755362_0_0","WHITE","50.81","E0","false","37.07","21.44"
"58.0","1768309755362_0_10","WHITE","21.53","-E13","false","16.23","67.87"
"58.0","1768309755362_1_1","BLUE","45.85","E0","false","37.07","21.44"
"58.0","1768309755362_1_11","GREEN","3.31","-E13","false","16.23","67.87"
"58.0","1768309755362_2_2","BLUE","37.44","E0","false","37.07","21.44"
"58.0","1768309755362_3_3","RED","14.19","E0","false","37.07","21.44"
"58.0","1768309755362_4_4","RED","21.06","-E12","false","32.11","40.88"
"58.0","1768309755362_5_5","WHITE","36.17","-E12","false","32.11","40.88"
"58.0","1768309755362_6_6","WHITE","39.09","-E12","false","32.11","40.88"
"58.0","1768309755362_7_7","BLACK","22.33",":J15_1","false","22.33","88.34"
"58.0","1768309755362_8_8","RED","17.45","-E13","false","16.23","67.87"
"58.0","1768309755362_9_9","GREEN","22.63","-E13","false","16.23","67.87"
"58.0","1768309757006_0_0","GREEN","0.00","-E19","false","14.76","77.71"
"58.0","1768309757006_1_1","BLUE","0.09","-E19","false","14.76","77.71"
"58.0","1768309757006_2_2","BLUE","1.11","-E19","false","14.76","77.71"
"58.0","1768309757006_3_3","BLACK","1.88","-E19","false","14.76","77.71"
"58.0","1768309757006_4_4","RED","16.78","-E19","false","14.76","77.71"
"58.0","1768309757006_5_5","WHITE","33.51","-E19","false","14.76","77.71"
"58.0","1768309757006_6_6","BLACK","40.58","-E19","false","14.76","77.71"
"58.0","1768309757006_7_7","BLACK","27.90","-E19","false","14.76","77.71"
"58.0","1768309757006_8_8","BLACK","11.01","-E19","false","14.76","77.71"
"58.0","1768309759122_0_0","BLUE","52.33","-E21","false","37.81","95.23"
"58.0","1768309759122_1_1","BLUE","51.05","-E21","false","37.81","95.23"
"58.0","1768309759122_2_2","BLACK","50.50","-E21","false","37.81","95.23"
"58.0","1768309759122_3_3","GREEN","43.61","-E21","false","37.81","95.23"
"58.0","1768309759122_4_4","BLACK","38.23","-E21","false","37.81","95.23"
"58.0","1768309759122_5_5","BLACK","36.87","-E21","false","37.81","95.23"
"58.0","1768309759122_6_6","GREEN","16.88","-E21","false","37.81","95.23"
"58.0","1768309759122_7_7","WHITE","13.03","-E21","false","37.81","95.23"
"59.0","1768309755362_0_0","WHITE","52.74","E0","false","40.10","21.44"
"59.0","1768309755362_0_10","WHITE","20.51","-E13","false","18.11","67.87"
"59.0","1768309755362_1_1","BLUE","42.63","E0","false","40.10","21.44"
"59.0","1768309755362_1_11","GREEN","10.07","-E13","false","18.11","67.87"
"59.0","1768309755362_2_2","BLUE","45.33","E0","false","40.10","21.44"
"59.0","1768309755362_3_3","RED","19.71","E0","false","40.10","21.44"
"59.0","1768309755362_4_4","RED","15.05","-E12","false","27.61","54.50"
"59.0","1768309755362_5_5","WHITE","30.39","-E12","false","27.61","54.50"
"59.0","1768309755362_6_6","WHITE","36.40","-E12","false","27.61","54.50"
"59.0","1768309755362_7_7","BLACK","28.60","-E12","false","27.61","54.50"
"59.0","1768309755362_8_8","RED","22.91","-E13","false","18.11","67.87"
"59.0","1768309755362_9_9","GREEN","18.95","-E13","false","18.11","67.87"
"59.0","1768309757006_0_0","GREEN","0.00","-E19","false","12.02","86.35"
"59.0","1768309757006_1_1","BLUE","0.02","-E19","false","12.02","86.35"
"59.0","1768309757006_2_2","BLUE","0.36","-E19","false","12.02","86.35"
"59.0","1768309757006_3_3","BLACK","1.13","-E19","false","12.02","86.35"
"59.0","1768309757006_4_4","RED","2.82","-E19","false","12.02","86.35"
"59.0","1768309757006_5_5","WHITE","17.31","-E19","false","12.02","86.35"
"59.0","1768309757006_6_6","BLACK","40.34","-E19","false","12.02","86.35"
"59.0","1768309757006_7_7","BLACK","35.98","-E19","false","12.02","86.35"
"59.0","1768309757006_8_8","BLACK","18.14","-E19","false","12.02","86.35"
"59.0","1768309757006_9_9","GREEN","4.08","-E19","false","12.02","86.35"
"59.0","1768309759122_0_0","BLUE","36.28","-E21","false","32.82","119.03"
"59.0","1768309759122_1_1","BLUE","41.69","-E21","false","32.82","119.03"
"59.0","1768309759122_2_2","BLACK","50.25","-E21","false","32.82","119.03"
"59.0","1768309759122_3_3","GREEN","46.77","-E21","false","32.82","119.03"
"59.0","1768309759122_4_4","BLACK","46.10","-E21","false","32.82","119.03"
"59.0","1768309759122_5_5","BLACK","37.84","-E21","false","32.82","119.03"
"59.0","1768309759122_6_6","GREEN","25.07","-E21","false","32.82","119.03"
"59.0","1768309759122_7_7","WHITE","18.11","-E21","false","32.82","119.03"
"59.0","1768309759122_8_8","BLACK","20.01","-E21","false","32.82","119.03"
"59.0","1768309759122_9_9","GREEN","6.05","-E21","false","32.82","119.03"
"60.0","1768309755362_0_0","WHITE","50.63","E0","false","41.01","21.44"
"60.0","1768309755362_0_10","WHITE","20.98","-E13","false","17.20","67.87"
"60.0","1768309755362_1_1","BLUE","42.79","E0","false","41.01","21.44"
"60.0","1768309755362_1_11","GREEN","17.60","-E13","false","17.20","67.87"
"60.0","1768309755362_2_12","BLUE","5.38","-E13","false","17.20","67.87"
"60.0","1768309755362_2_2","BLUE","46.09","E0","false","41.01","21.44"
"60.0","1768309755362_3_3","RED","24.54","E0","false","41.01","21.44"
"60.0","1768309755362_4_4","RED","18.44","-E12","false","26.05","54.50"
"60.0","1768309755362_5_5","WHITE","18.25","-E12","false","26.05","54.50"
"60.0","1768309755362_6_6","WHITE","29.97","-E12","false","26.05","54.50"
"60.0","1768309755362_7_7","BLACK","37.54","-E12","false","26.05","54.50"
"60.0","1768309755362_8_8","RED","25.97",":J15_1","false","25.97","88.34"
"60.0","1768309755362_9_9","GREEN","24.85","-E13","false","17.20","67.87"
"60.0","1768309757006_0_0","GREEN","0.00","-E19","false","10.73","86.35"
"60.0","1768309757006_1_1","BLUE","0.00","-E19","false","10.73","86.35"
"60.0","1768309757006_2_2","BLUE","0.04","-E19","false","10.73","86.35"
"60.0","1768309757006_3_3","BLACK","0.73","-E19","false","10.73","86.35"
"60.0","1768309757006_4_4","RED","1.22","-E19","false","10.73","86.35"
"60.0","1768309757006_5_5","WHITE","10.06","-E19","false","10.73","86.35"
"60.0","1768309757006_6_6","BLACK","25.60","-E19","false","10.73","86.35"
"60.0","1768309757006_7_7","BLACK","41.89","-E19","false","10.73","86.35"
"60.0","1768309757006_8_8","BLACK","23.77","-E19","false","10.73","86.35"
"60.0","1768309757006_9_9","GREEN","3.99","-E19","false","10.73","86.35"
"60.0","1768309759122_0_0","BLUE","23.25","-E21","false","29.34","119.03"
"60.0","1768309759122_1_1","BLUE","25.49","-E21","false","29.34","119.03"
"60.0","1768309759122_2_2","BLACK","34.05","-E21","false","29.34","119.03"
"60.0","1768309759122_3_3","GREEN","40.13","-E21","false","29.34","119.03"
"60.0","1768309759122_4_4","BLACK","46.13","-E21","false","29.34","119.03"
"60.0","1768309759122_5_5","BLACK","41.31","-E21","false","29.34","119.03"
"60.0","1768309759122_6_6","GREEN","32.21","-E21","false","29.34","119.03"
"60.0","1768309759122_7_7","WHITE","26.84","-E21","false","29.34","119.03"
"60.0","1768309759122_8_8","BLACK","19.88","-E21","false","29.34","119.03"
"60.0","1768309759122_9_9","GREEN","4.13","-E21","false","29.34","119.03"
"61.0","1768309755362_0_0","WHITE","51.19","E0","false","37.48","26.80"
"61.0","1768309755362_0_10","WHITE","24.55","-E13","false","18.39","67.87"
"61.0","1768309755362_1_1","BLUE","46.44","E0","false","37.48","26.80"
"61.0","1768309755362_1_11","GREEN","22.61","-E13","false","18.39","67.87"
"61.0","1768309755362_2_12","BLUE","3.63","-E13","false","18.39","67.87"
"61.0","1768309755362_2_2","BLUE","45.85","E0","false","37.48","26.80"
"61.0","1768309755362_3_3","RED","31.06","E0","false","37.48","26.80"
"61.0","1768309755362_4_4","RED","12.87","E0","false","37.48","26.80"
"61.0","1768309755362_5_5","WHITE","21.41","-E12","false","29.31","54.50"
"61.0","1768309755362_6_6","WHITE","22.32","-E12","false","29.31","54.50"
"61.0","1768309755362_7_7","BLACK","42.58","-E12","false","29.31","54.50"
"61.0","1768309755362_8_8","RED","30.91","-E12","false","29.31","54.50"
"61.0","1768309755362_9_9","GREEN","22.79","-E13","false","18.39","67.87"
"61.0","1768309757006_0_0","GREEN","0.00","-E19","false","8.89","86.35"
"61.0","1768309757006_1_1","BLUE","0.00","-E19","false","8.89","86.35"
"61.0","1768309757006_2_2","BLUE","0.02","-E19","false","8.89","86.35"
"61.0","1768309757006_3_3","BLACK","0.18","-E19","false","8.89","86.35"
"61.0","1768309757006_4_4","RED","0.65","-E19","false","8.89","86.35"
"61.0","1768309757006_5_5","WHITE","1.36","-E19","false","8.89","86.35"
"61.0","1768309757006_6_6","BLACK","13.93","-E19","false","8.89","86.35"
"61.0","1768309757006_7_7","BLACK","30.85","-E19","false","8.89","86.35"
"61.0","1768309757006_8_8","BLACK","32.51","-E19","false","8.89","86.35"
