"Simulation step","vehicle id","vehicle color","vehicle speed","vehicle is on edge","edge congestion status","edge average speed","edge density"
"331.0","1768347560187_4_4","BLACK","22.24","-E23","false","37.27","157.51"
"331.0","1768347560187_5_15","GREEN","27.17","-E23","false","37.27","157.51"
"331.0","1768347560187_5_25","RED","42.95","-E23","false","37.27","157.51"
"331.0","1768347560187_5_35","RED","49.77","-E23","false","37.27","157.51"
"331.0","1768347560187_5_45","WHITE","35.64","-E23","false","37.27","157.51"
"331.0","1768347560187_5_5","WHITE","39.44","-E28","false","49.73","7.60"
"331.0","1768347560187_5_55","WHITE","27.20","-E23","false","37.27","157.51"
"331.0","1768347560187_6_6","WHITE","36.93","-E23","false","37.27","157.51"
"331.0","1768347560187_7_7","WHITE","45.76","-E23","false","37.27","157.51"
"331.0","1768347560187_8_8","WHITE","54.47","-E23","false","37.27","157.51"
"331.0","1768347560187_9_9","RED","55.54","-E23","false","37.27","157.51"
"332.0","1768347560187_0_0","BLACK","30.89","-E13","false","30.89","16.97"
"332.0","1768347560187_0_10","RED","50.24","-E23","false","37.04","139.33"
"332.0","1768347560187_1_1","BLACK","19.28",":J16_0","false","19.28","110.62"
"332.0","1768347560187_1_11","BLUE","35.58","-E23","false","37.04","139.33"
"332.0","1768347560187_2_22","GREEN","32.19","-E23","false","37.04","139.33"
"332.0","1768347560187_2_32","BLACK","43.02","-E23","false","37.04","139.33"
"332.0","1768347560187_2_42","RED","60.52","-E23","false","37.04","139.33"
"332.0","1768347560187_2_52","BLACK","33.80","-E23","false","37.04","139.33"
"332.0","1768347560187_2_62","GREEN","21.13","-E23","false","37.04","139.33"
"332.0","1768347560187_3_13","BLUE","18.09","-E23","false","37.04","139.33"
"332.0","1768347560187_3_23","BLACK","44.21","-E23","false","37.04","139.33"
"332.0","1768347560187_3_3","BLACK","26.36",":J16_1","false","50.69","84.89"
"332.0","1768347560187_3_33","WHITE","47.83","-E23","false","37.04","139.33"
"332.0","1768347560187_3_43","GREEN","45.39","-E23","false","37.04","139.33"
"332.0","1768347560187_3_53","GREEN","24.31","-E23","false","37.04","139.33"
"332.0","1768347560187_4_14","BLACK","21.68","-E23","false","37.04","139.33"
"332.0","1768347560187_4_4","BLACK","19.91","-E23","false","37.04","139.33"
"332.0","1768347560187_5_15","GREEN","34.10","-E23","false","37.04","139.33"
"332.0","1768347560187_5_25","RED","28.00","-E23","false","37.04","139.33"
"332.0","1768347560187_5_35","RED","54.57","-E23","false","37.04","139.33"
"332.0","1768347560187_5_45","WHITE","41.46","-E23","false","37.04","139.33"
"332.0","1768347560187_5_5","WHITE","45.89","-E28","false","52.95","7.60"
"332.0","1768347560187_5_55","WHITE","34.01","-E23","false","37.04","139.33"
"332.0","1768347560187_6_6","WHITE","25.63","-E23","false","37.04","139.33"
"332.0","1768347560187_7_7","WHITE","36.82","-E23","false","37.04","139.33"
"332.0","1768347560187_8_8","WHITE","45.47","-E23","false","37.04","139.33"
"332.0","1768347560187_9_9","RED","53.90","-E23","false","37.04","139.33"
"333.0","1768347560187_0_0","BLACK","37.93","-E13","false","37.93","16.97"
"333.0","1768347560187_0_10","RED","55.89","-E23","false","34.96","157.51"
"333.0","1768347560187_1_1","BLACK","18.30",":J16_0","false","18.30","110.62"
"333.0","1768347560187_1_11","BLUE","44.10","-E23","false","34.96","157.51"
"333.0","1768347560187_2_22","GREEN","20.55","-E23","false","34.96","157.51"
"333.0","1768347560187_2_32","BLACK","31.75","-E23","false","34.96","157.51"
"333.0","1768347560187_2_42","RED","47.24","-E23","false","34.96","157.51"
"333.0","1768347560187_2_52","BLACK","41.04","-E23","false","34.96","157.51"
"333.0","1768347560187_2_62","GREEN","26.90","-E23","false","34.96","157.51"
"333.0","1768347560187_3_13","BLUE","21.43","-E23","false","34.96","157.51"
"333.0","1768347560187_3_23","BLACK","32.97","-E23","false","34.96","157.51"
"333.0","1768347560187_3_3","BLACK","34.96","-E28","false","41.53","15.20"
"333.0","1768347560187_3_33","WHITE","41.01","-E23","false","34.96","157.51"
"333.0","1768347560187_3_43","GREEN","52.16","-E23","false","34.96","157.51"
"333.0","1768347560187_3_53","GREEN","32.41","-E23","false","34.96","157.51"
"333.0","1768347560187_3_63","BLUE","31.07","-E23","false","34.96","157.51"
"333.0","1768347560187_4_14","BLACK","26.87","-E23","false","34.96","157.51"
"333.0","1768347560187_4_4","BLACK","21.71","-E23","false","34.96","157.51"
"333.0","1768347560187_5_15","GREEN","29.74","-E23","false","34.96","157.51"
"333.0","1768347560187_5_25","RED","32.28","-E23","false","34.96","157.51"
"333.0","1768347560187_5_35","RED","59.26","-E23","false","34.96","157.51"
"333.0","1768347560187_5_45","WHITE","47.65","-E23","false","34.96","157.51"
"333.0","1768347560187_5_5","WHITE","48.09","-E28","false","41.53","15.20"
"333.0","1768347560187_5_55","WHITE","37.22","-E23","false","34.96","157.51"
"333.0","1768347560187_5_65","BLUE","23.97","-E23","false","34.96","157.51"
"333.0","1768347560187_6_16","RED","24.21","-E23","false","34.96","157.51"
"333.0","1768347560187_6_6","WHITE","18.22","-E23","false","34.96","157.51"
"333.0","1768347560187_7_7","WHITE","29.11","-E23","false","34.96","157.51"
"333.0","1768347560187_8_8","WHITE","33.98","-E23","false","34.96","157.51"
"333.0","1768347560187_9_9","RED","46.20","-E23","false","34.96","157.51"
"334.0","1768347560187_0_0","BLACK","46.69","-E13","false","32.80","33.93"
"334.0","1768347560187_0_10","RED","52.04","-E23","false","33.83","151.45"
"334.0","1768347560187_1_1","BLACK","18.90","-E13","false","32.80","33.93"
"334.0","1768347560187_1_11","BLUE","52.49","-E23","false","33.83","151.45"
"334.0","1768347560187_2_22","GREEN","21.65","-E23","false","33.83","151.45"
"334.0","1768347560187_2_32","BLACK","34.16","-E23","false","33.83","151.45"
"334.0","1768347560187_2_42","RED","41.33","-E23","false","33.83","151.45"
"334.0","1768347560187_2_52","BLACK","46.22","-E23","false","33.83","151.45"
"334.0","1768347560187_2_62","GREEN","34.11","-E23","false","33.83","151.45"
"334.0","1768347560187_2_72","GREEN","10.83","-E23","false","33.83","151.45"
"334.0","1768347560187_3_13","BLUE","29.41",":J16_1","false","33.05","169.78"
"334.0","1768347560187_3_23","BLACK","20.92","-E23","false","33.83","151.45"
"334.0","1768347560187_3_3","BLACK","44.16","-E28","false","44.90","15.20"
"334.0","1768347560187_3_33","WHITE","35.00","-E23","false","33.83","151.45"
"334.0","1768347560187_3_43","GREEN","48.83","-E23","false","33.83","151.45"
"334.0","1768347560187_3_53","GREEN","39.99","-E23","false","33.83","151.45"
"334.0","1768347560187_3_63","BLUE","27.01","-E23","false","33.83","151.45"
"334.0","1768347560187_4_14","BLACK","32.73","-E23","false","33.83","151.45"
"334.0","1768347560187_4_4","BLACK","16.25","-E23","false","33.83","151.45"
"334.0","1768347560187_5_15","GREEN","36.68",":J16_1","false","33.05","169.78"
"334.0","1768347560187_5_25","RED","32.92","-E23","false","33.83","151.45"
"334.0","1768347560187_5_35","RED","48.77","-E23","false","33.83","151.45"
"334.0","1768347560187_5_45","WHITE","56.42","-E23","false","33.83","151.45"
"334.0","1768347560187_5_5","WHITE","45.64","-E28","false","44.90","15.20"
"334.0","1768347560187_5_55","WHITE","45.93","-E23","false","33.83","151.45"
"334.0","1768347560187_5_65","BLUE","20.55","-E23","false","33.83","151.45"
"334.0","1768347560187_6_16","RED","23.76","-E23","false","33.83","151.45"
"334.0","1768347560187_6_6","WHITE","24.35","-E23","false","33.83","151.45"
"334.0","1768347560187_7_7","WHITE","16.08","-E23","false","33.83","151.45"
"334.0","1768347560187_8_8","WHITE","31.35","-E23","false","33.83","151.45"
"334.0","1768347560187_9_9","RED","32.07","-E23","false","33.83","151.45"
"335.0","1768347560187_0_0","BLACK","37.62","-E13","false","30.96","33.93"
"335.0","1768347560187_0_10","RED","35.84","-E23","false","33.29","157.51"
"335.0","1768347560187_1_1","BLACK","24.30","-E13","false","30.96","33.93"
"335.0","1768347560187_1_11","BLUE","54.61","-E23","false","33.29","157.51"
"335.0","1768347560187_2_22","GREEN","27.61","-E23","false","33.29","157.51"
"335.0","1768347560187_2_32","BLACK","32.50","-E23","false","33.29","157.51"
"335.0","1768347560187_2_42","RED","35.72","-E23","false","33.29","157.51"
"335.0","1768347560187_2_52","BLACK","49.90","-E23","false","33.29","157.51"
"335.0","1768347560187_2_62","GREEN","42.93","-E23","false","33.29","157.51"
"335.0","1768347560187_2_72","GREEN","6.75","-E23","false","33.29","157.51"
"335.0","1768347560187_3_13","BLUE","34.24","-E28","false","44.52","30.40"
"335.0","1768347560187_3_23","BLACK","20.45","-E23","false","33.29","157.51"
"335.0","1768347560187_3_3","BLACK","53.25","-E28","false","44.52","30.40"
"335.0","1768347560187_3_33","WHITE","22.83","-E23","false","33.29","157.51"
"335.0","1768347560187_3_43","GREEN","46.96","-E23","false","33.29","157.51"
"335.0","1768347560187_3_53","GREEN","42.87","-E23","false","33.29","157.51"
"335.0","1768347560187_3_63","BLUE","34.16","-E23","false","33.29","157.51"
"335.0","1768347560187_4_14","BLACK","40.24","-E23","false","33.29","157.51"
"335.0","1768347560187_4_4","BLACK","18.80",":J16_0","false","18.80","110.62"
"335.0","1768347560187_5_15","GREEN","41.79","-E28","false","44.52","30.40"
"335.0","1768347560187_5_25","RED","27.83","-E23","false","33.29","157.51"
"335.0","1768347560187_5_35","RED","43.99","-E23","false","33.29","157.51"
"335.0","1768347560187_5_45","WHITE","57.06","-E23","false","33.29","157.51"
"335.0","1768347560187_5_5","WHITE","48.79","-E28","false","44.52","30.40"
"335.0","1768347560187_5_55","WHITE","54.76","-E23","false","33.29","157.51"
"335.0","1768347560187_5_65","BLUE","25.88","-E23","false","33.29","157.51"
"335.0","1768347560187_5_75","RED","22.66","-E23","false","33.29","157.51"
"335.0","1768347560187_6_16","RED","28.45","-E23","false","33.29","157.51"
"335.0","1768347560187_6_6","WHITE","14.19","-E23","false","33.29","157.51"
"335.0","1768347560187_7_17","RED","26.83","-E23","false","33.29","157.51"
"335.0","1768347560187_7_7","WHITE","23.08","-E23","false","33.29","157.51"
"335.0","1768347560187_8_8","WHITE","15.81","-E23","false","33.29","157.51"
"335.0","1768347560187_9_9","RED","31.64","-E23","false","33.29","157.51"
"336.0","1768347560187_0_0","BLACK","27.34","-E13","false","26.77","50.90"
"336.0","1768347560187_0_10","RED","33.29","-E23","false","32.23","151.45"
"336.0","1768347560187_1_1","BLACK","30.91","-E13","false","26.77","50.90"
"336.0","1768347560187_1_11","BLUE","38.41","-E23","false","32.23","151.45"
"336.0","1768347560187_2_32","BLACK","29.71","-E23","false","32.23","151.45"
"336.0","1768347560187_2_42","RED","23.78","-E23","false","32.23","151.45"
"336.0","1768347560187_2_52","BLACK","48.13","-E23","false","32.23","151.45"
"336.0","1768347560187_2_62","GREEN","48.67","-E23","false","32.23","151.45"
"336.0","1768347560187_2_72","GREEN","13.39","-E23","false","32.23","151.45"
"336.0","1768347560187_3_13","BLUE","42.09","-E28","false","49.32","30.40"
"336.0","1768347560187_3_23","BLACK","25.70","-E23","false","32.23","151.45"
"336.0","1768347560187_3_3","BLACK","60.42","-E28","false","49.32","30.40"
"336.0","1768347560187_3_33","WHITE","21.11","-E23","false","32.23","151.45"
"336.0","1768347560187_3_43","GREEN","38.46","-E23","false","32.23","151.45"
"336.0","1768347560187_3_53","GREEN","50.27","-E23","false","32.23","151.45"
"336.0","1768347560187_3_63","BLUE","40.10","-E23","false","32.23","151.45"
"336.0","1768347560187_4_14","BLACK","48.22","-E23","false","32.23","151.45"
"336.0","1768347560187_4_4","BLACK","22.04","-E13","false","26.77","50.90"
"336.0","1768347560187_5_15","GREEN","49.04","-E28","false","49.32","30.40"
"336.0","1768347560187_5_25","RED","15.67","-E23","false","32.23","151.45"
"336.0","1768347560187_5_35","RED","38.08","-E23","false","32.23","151.45"
"336.0","1768347560187_5_45","WHITE","51.97","-E23","false","32.23","151.45"
"336.0","1768347560187_5_5","WHITE","45.71","-E28","false","49.32","30.40"
"336.0","1768347560187_5_55","WHITE","56.88","-E23","false","32.23","151.45"
"336.0","1768347560187_5_65","BLUE","31.00","-E23","false","32.23","151.45"
"336.0","1768347560187_5_75","RED","19.63","-E23","false","32.23","151.45"
"336.0","1768347560187_6_16","RED","33.54","-E23","false","32.23","151.45"
"336.0","1768347560187_6_6","WHITE","18.55","-E23","false","32.23","151.45"
"336.0","1768347560187_7_17","RED","24.82","-E23","false","32.23","151.45"
"336.0","1768347560187_7_7","WHITE","15.65","-E23","false","32.23","151.45"
"336.0","1768347560187_8_8","WHITE","24.69","-E23","false","32.23","151.45"
"336.0","1768347560187_9_9","RED","15.97","-E23","false","32.23","151.45"
"337.0","1768347560187_0_0","BLACK","36.69",":J15_1","false","36.69","88.34"
