"Simulation step","vehicle id","vehicle color","vehicle speed","vehicle is on edge","edge congestion status","edge average speed","edge density"
"40.0","1768341595749_5_5","RED","65.28","-E23","false","53.03","133.28"
"40.0","1768341595749_6_6","BLACK","68.18","-E23","false","53.03","133.28"
"40.0","1768341595749_7_7","BLUE","64.62","-E23","false","53.03","133.28"
"40.0","1768341595749_8_8","BLUE","73.62","-E23","false","53.03","133.28"
"40.0","1768341595749_9_9","WHITE","57.70","-E23","false","53.03","133.28"
"41.0","1768341595749_0_0","RED","25.95","-E23","false","45.51","151.45"
"41.0","1768341595749_0_10","BLUE","45.24","-E23","false","45.51","151.45"
"41.0","1768341595749_0_20","BLUE","55.83","-E23","false","45.51","151.45"
"41.0","1768341595749_0_30","RED","65.46","-E23","false","45.51","151.45"
"41.0","1768341595749_0_40","RED","65.20","-E23","false","45.51","151.45"
"41.0","1768341595749_0_50","WHITE","59.28","-E23","false","45.51","151.45"
"41.0","1768341595749_0_60","BLUE","47.68","-E23","false","45.51","151.45"
"41.0","1768341595749_0_70","BLACK","31.14","-E23","false","45.51","151.45"
"41.0","1768341595749_0_80","BLUE","17.64","-E23","false","45.51","151.45"
"41.0","1768341595749_1_1","BLACK","33.83","-E23","false","45.51","151.45"
"41.0","1768341595749_1_11","WHITE","64.82","-E23","false","45.51","151.45"
"41.0","1768341595749_2_12","BLUE","47.88","-E23","false","45.51","151.45"
"41.0","1768341595749_2_2","RED","29.40","-E23","false","45.51","151.45"
"41.0","1768341595749_3_13","BLACK","50.82","-E23","false","45.51","151.45"
"41.0","1768341595749_3_3","RED","44.29","-E23","false","45.51","151.45"
"41.0","1768341595749_4_14","RED","26.71","-E23","false","45.51","151.45"
"41.0","1768341595749_4_4","WHITE","58.69","-E23","false","45.51","151.45"
"41.0","1768341595749_5_15","BLACK","20.81","-E23","false","45.51","151.45"
"41.0","1768341595749_5_5","RED","52.28","-E23","false","45.51","151.45"
"41.0","1768341595749_6_16","GREEN","14.19","-E23","false","45.51","151.45"
"41.0","1768341595749_6_6","BLACK","61.69","-E23","false","45.51","151.45"
"41.0","1768341595749_7_7","BLUE","62.87","-E23","false","45.51","151.45"
"41.0","1768341595749_8_18","BLUE","24.05","-E23","false","45.51","151.45"
"41.0","1768341595749_8_8","BLUE","71.38","-E23","false","45.51","151.45"
"41.0","1768341595749_9_9","WHITE","60.60","-E23","false","45.51","151.45"
"42.0","1768341595749_0_0","RED","33.82",":J16_1","false","54.42","84.89"
"42.0","1768341595749_0_10","BLUE","29.04","-E23","false","43.16","139.33"
"42.0","1768341595749_0_20","BLUE","43.56","-E23","false","43.16","139.33"
"42.0","1768341595749_0_30","RED","55.21","-E23","false","43.16","139.33"
"42.0","1768341595749_0_40","RED","61.29","-E23","false","43.16","139.33"
"42.0","1768341595749_0_50","WHITE","63.13","-E23","false","43.16","139.33"
"42.0","1768341595749_0_60","BLUE","54.69","-E23","false","43.16","139.33"
"42.0","1768341595749_0_70","BLACK","38.52","-E23","false","43.16","139.33"
"42.0","1768341595749_0_80","BLUE","16.61","-E23","false","43.16","139.33"
"42.0","1768341595749_1_1","BLACK","19.07","-E23","false","43.16","139.33"
"42.0","1768341595749_1_11","WHITE","68.87","-E23","false","43.16","139.33"
"42.0","1768341595749_2_12","BLUE","55.04","-E23","false","43.16","139.33"
"42.0","1768341595749_2_2","RED","20.26",":J16_0","false","20.26","110.62"
"42.0","1768341595749_3_13","BLACK","56.03","-E23","false","43.16","139.33"
"42.0","1768341595749_3_3","RED","31.91","-E23","false","43.16","139.33"
"42.0","1768341595749_4_14","RED","31.95","-E23","false","43.16","139.33"
"42.0","1768341595749_4_4","WHITE","43.45","-E23","false","43.16","139.33"
"42.0","1768341595749_5_15","BLACK","28.53","-E23","false","43.16","139.33"
"42.0","1768341595749_5_5","RED","36.08","-E23","false","43.16","139.33"
"42.0","1768341595749_6_16","GREEN","13.49","-E23","false","43.16","139.33"
"42.0","1768341595749_6_6","BLACK","52.73","-E23","false","43.16","139.33"
"42.0","1768341595749_7_7","BLUE","57.42","-E23","false","43.16","139.33"
"42.0","1768341595749_8_18","BLUE","20.11","-E23","false","43.16","139.33"
"42.0","1768341595749_8_8","BLUE","55.18","-E23","false","43.16","139.33"
"42.0","1768341595749_9_9","WHITE","60.77","-E23","false","43.16","139.33"
"43.0","1768341595749_0_0","RED","42.42","-E28","false","51.22","7.60"
"43.0","1768341595749_0_10","BLUE","29.10","-E23","false","37.89","151.45"
"43.0","1768341595749_0_20","BLUE","27.36","-E23","false","37.89","151.45"
"43.0","1768341595749_0_30","RED","40.78","-E23","false","37.89","151.45"
"43.0","1768341595749_0_40","RED","52.01","-E23","false","37.89","151.45"
"43.0","1768341595749_0_50","WHITE","57.28","-E23","false","37.89","151.45"
"43.0","1768341595749_0_60","BLUE","60.31","-E23","false","37.89","151.45"
"43.0","1768341595749_0_70","BLACK","45.81","-E23","false","37.89","151.45"
"43.0","1768341595749_0_80","BLUE","22.65","-E23","false","37.89","151.45"
"43.0","1768341595749_0_90","GREEN","17.45","-E23","false","37.89","151.45"
"43.0","1768341595749_1_1","BLACK","25.40",":J16_1","false","50.21","84.89"
"43.0","1768341595749_1_11","WHITE","53.25","-E23","false","37.89","151.45"
"43.0","1768341595749_1_21","BLUE","21.74","-E23","false","37.89","151.45"
"43.0","1768341595749_2_12","BLUE","59.65","-E23","false","37.89","151.45"
"43.0","1768341595749_2_2","RED","20.18",":J16_0","false","20.18","110.62"
"43.0","1768341595749_3_13","BLACK","65.35","-E23","false","37.89","151.45"
"43.0","1768341595749_3_3","RED","18.73","-E23","false","37.89","151.45"
"43.0","1768341595749_4_14","RED","38.58","-E23","false","37.89","151.45"
"43.0","1768341595749_4_4","WHITE","29.16","-E23","false","37.89","151.45"
"43.0","1768341595749_5_15","BLACK","33.46","-E23","false","37.89","151.45"
"43.0","1768341595749_5_5","RED","28.08","-E23","false","37.89","151.45"
"43.0","1768341595749_6_16","GREEN","21.23","-E23","false","37.89","151.45"
"43.0","1768341595749_6_6","BLACK","36.53","-E23","false","37.89","151.45"
"43.0","1768341595749_7_17","BLACK","12.75","-E23","false","37.89","151.45"
"43.0","1768341595749_7_7","BLUE","53.16","-E23","false","37.89","151.45"
"43.0","1768341595749_8_18","BLUE","25.18","-E23","false","37.89","151.45"
"43.0","1768341595749_8_8","BLUE","40.51","-E23","false","37.89","151.45"
"43.0","1768341595749_9_9","WHITE","57.13","-E23","false","37.89","151.45"
"44.0","1768341595749_0_0","RED","51.62","-E28","false","41.69","15.20"
"44.0","1768341595749_0_10","BLUE","37.81",":J16_1","false","56.42","84.89"
"44.0","1768341595749_0_20","BLUE","30.81","-E23","false","35.41","145.39"
"44.0","1768341595749_0_30","RED","28.25","-E23","false","35.41","145.39"
"44.0","1768341595749_0_40","RED","38.34","-E23","false","35.41","145.39"
"44.0","1768341595749_0_50","WHITE","50.00","-E23","false","35.41","145.39"
"44.0","1768341595749_0_60","BLUE","56.50","-E23","false","35.41","145.39"
"44.0","1768341595749_0_70","BLACK","53.36","-E23","false","35.41","145.39"
"44.0","1768341595749_0_80","BLUE","30.32","-E23","false","35.41","145.39"
"44.0","1768341595749_0_90","GREEN","15.85","-E23","false","35.41","145.39"
"44.0","1768341595749_1_1","BLACK","31.75","-E28","false","41.69","15.20"
"44.0","1768341595749_1_11","WHITE","38.95","-E23","false","35.41","145.39"
"44.0","1768341595749_1_21","BLUE","19.48","-E23","false","35.41","145.39"
"44.0","1768341595749_2_12","BLUE","57.62","-E23","false","35.41","145.39"
"44.0","1768341595749_2_2","RED","20.84","-E13","false","20.84","16.97"
"44.0","1768341595749_3_13","BLACK","56.89","-E23","false","35.41","145.39"
"44.0","1768341595749_3_3","RED","25.37","-E23","false","35.41","145.39"
"44.0","1768341595749_4_14","RED","46.68","-E23","false","35.41","145.39"
"44.0","1768341595749_4_4","WHITE","17.16","-E23","false","35.41","145.39"
"44.0","1768341595749_5_15","BLACK","39.88","-E23","false","35.41","145.39"
"44.0","1768341595749_5_5","RED","21.76","-E23","false","35.41","145.39"
"44.0","1768341595749_6_16","GREEN","30.14","-E23","false","35.41","145.39"
"44.0","1768341595749_6_6","BLACK","28.55","-E23","false","35.41","145.39"
"44.0","1768341595749_7_17","BLACK","11.98","-E23","false","35.41","145.39"
"44.0","1768341595749_7_7","BLUE","36.96","-E23","false","35.41","145.39"
"44.0","1768341595749_8_18","BLUE","32.11","-E23","false","35.41","145.39"
"44.0","1768341595749_8_8","BLUE","29.98","-E23","false","35.41","145.39"
"44.0","1768341595749_9_9","WHITE","52.91","-E23","false","35.41","145.39"
"45.0","1768341595749_0_0","RED","60.71","-E28","false","47.18","22.80"
"45.0","1768341595749_0_10","BLUE","42.64","-E28","false","47.18","22.80"
"45.0","1768341595749_0_20","BLUE","29.05","-E23","false","33.34","145.39"
"45.0","1768341595749_0_30","RED","32.32","-E23","false","33.34","145.39"
"45.0","1768341595749_0_40","RED","27.39","-E23","false","33.34","145.39"
"45.0","1768341595749_0_50","WHITE","34.92","-E23","false","33.34","145.39"
"45.0","1768341595749_0_60","BLUE","48.88","-E23","false","33.34","145.39"
"45.0","1768341595749_0_70","BLACK","54.15","-E23","false","33.34","145.39"
"45.0","1768341595749_0_80","BLUE","39.37","-E23","false","33.34","145.39"
"45.0","1768341595749_0_90","GREEN","24.67","-E23","false","33.34","145.39"
"45.0","1768341595749_1_1","BLACK","38.19","-E28","false","47.18","22.80"
"45.0","1768341595749_1_11","WHITE","32.45","-E23","false","33.34","145.39"
"45.0","1768341595749_1_21","BLUE","27.10","-E23","false","33.34","145.39"
"45.0","1768341595749_2_12","BLUE","55.08","-E23","false","33.34","145.39"
"45.0","1768341595749_2_2","RED","29.75","-E13","false","29.75","16.97"
"45.0","1768341595749_3_13","BLACK","41.44","-E23","false","33.34","145.39"
"45.0","1768341595749_3_23","BLACK","23.33","-E23","false","33.34","145.39"
"45.0","1768341595749_3_3","RED","30.31",":J16_1","false","52.67","84.89"
"45.0","1768341595749_4_14","RED","55.10","-E23","false","33.34","145.39"
"45.0","1768341595749_4_4","WHITE","21.96","-E23","false","33.34","145.39"
"45.0","1768341595749_5_15","BLACK","46.69","-E23","false","33.34","145.39"
"45.0","1768341595749_5_5","RED","18.69",":J16_0","false","18.69","110.62"
"45.0","1768341595749_6_16","GREEN","38.46","-E23","false","33.34","145.39"
"45.0","1768341595749_6_6","BLACK","19.69","-E23","false","33.34","145.39"
"45.0","1768341595749_7_17","BLACK","19.49","-E23","false","33.34","145.39"
"45.0","1768341595749_7_7","BLUE","28.77","-E23","false","33.34","145.39"
"45.0","1768341595749_8_18","BLUE","37.86","-E23","false","33.34","145.39"
"45.0","1768341595749_8_8","BLUE","16.49","-E23","false","33.34","145.39"
"45.0","1768341595749_9_19","RED","7.75","-E23","false","33.34","145.39"
"45.0","1768341595749_9_9","WHITE","37.68","-E23","false","33.34","145.39"
"46.0","1768341595749_0_0","RED","61.43","-E28","false","48.76","30.40"
"46.0","1768341595749_0_10","BLUE","50.49","-E28","false","48.76","30.40"
"46.0","1768341595749_0_20","BLUE","12.85","-E23","false","31.89","145.39"
"46.0","1768341595749_0_30","RED","28.27","-E23","false","31.89","145.39"
"46.0","1768341595749_0_40","RED","32.37","-E23","false","31.89","145.39"
"46.0","1768341595749_0_50","WHITE","27.70","-E23","false","31.89","145.39"
"46.0","1768341595749_0_60","BLUE","34.39","-E23","false","31.89","145.39"
"46.0","1768341595749_0_70","BLACK","50.41","-E23","false","31.89","145.39"
"46.0","1768341595749_0_80","BLUE","47.41","-E23","false","31.89","145.39"
"46.0","1768341595749_0_90","GREEN","32.91","-E23","false","31.89","145.39"
"46.0","1768341595749_1_1","BLACK","45.78","-E28","false","48.76","30.40"
"46.0","1768341595749_1_11","WHITE","16.25","-E23","false","31.89","145.39"
"46.0","1768341595749_1_21","BLUE","35.53","-E23","false","31.89","145.39"
"46.0","1768341595749_2_12","BLUE","40.06","-E23","false","31.89","145.39"
"46.0","1768341595749_2_2","RED","38.51","-E13","false","38.51","16.97"
"46.0","1768341595749_3_13","BLACK","33.28","-E23","false","31.89","145.39"
"46.0","1768341595749_3_23","BLACK","23.02","-E23","false","31.89","145.39"
"46.0","1768341595749_3_3","RED","37.35","-E28","false","48.76","30.40"
"46.0","1768341595749_4_14","RED","55.52","-E23","false","31.89","145.39"
"46.0","1768341595749_4_4","WHITE","29.14","-E23","false","31.89","145.39"
"46.0","1768341595749_5_15","BLACK","51.99","-E23","false","31.89","145.39"
"46.0","1768341595749_5_5","RED","15.84",":J16_0","false","15.84","110.62"
"46.0","1768341595749_6_16","GREEN","47.59","-E23","false","31.89","145.39"
"46.0","1768341595749_6_6","BLACK","18.02","-E23","false","31.89","145.39"
"46.0","1768341595749_7_17","BLACK","25.15","-E23","false","31.89","145.39"
"46.0","1768341595749_7_7","BLUE","19.53","-E23","false","31.89","145.39"
"46.0","1768341595749_8_18","BLUE","47.12","-E23","false","31.89","145.39"
"46.0","1768341595749_8_8","BLUE","21.98","-E23","false","31.89","145.39"
"46.0","1768341595749_9_19","RED","6.78","-E23","false","31.89","145.39"
"46.0","1768341595749_9_9","WHITE","28.06","-E23","false","31.89","145.39"
"47.0","1768341595749_0_0","RED","62.91","-E28","false","54.29","30.40"
"47.0","1768341595749_0_10","BLUE","57.72","-E28","false","54.29","30.40"
"47.0","1768341595749_0_20","BLUE","22.03",":J16_1","false","48.53","84.89"
"47.0","1768341595749_0_30","RED","14.51","-E23","false","31.71","145.39"
"47.0","1768341595749_0_40","RED","27.52","-E23","false","31.71","145.39"
"47.0","1768341595749_0_50","WHITE","29.72","-E23","false","31.71","145.39"
"47.0","1768341595749_0_60","BLUE","27.37","-E23","false","31.71","145.39"
"47.0","1768341595749_0_70","BLACK","34.21","-E23","false","31.71","145.39"
"47.0","1768341595749_0_80","BLUE","53.54","-E23","false","31.71","145.39"
"47.0","1768341595749_0_90","GREEN","39.78","-E23","false","31.71","145.39"
"47.0","1768341595749_1_1","BLACK","50.91","-E28","false","54.29","30.40"
"47.0","1768341595749_1_11","WHITE","23.27","-E23","false","31.71","145.39"
"47.0","1768341595749_1_21","BLUE","43.11","-E23","false","31.71","145.39"
"47.0","1768341595749_2_12","BLUE","30.67","-E23","false","31.71","145.39"
"47.0","1768341595749_2_2","RED","43.62","-E13","false","30.04","33.93"
"47.0","1768341595749_3_13","BLACK","19.04","-E23","false","31.71","145.39"
"47.0","1768341595749_3_23","BLACK","31.67","-E23","false","31.71","145.39"
"47.0","1768341595749_3_3","RED","45.63","-E28","false","54.29","30.40"
"47.0","1768341595749_4_14","RED","44.72","-E23","false","31.71","145.39"
"47.0","1768341595749_4_24","RED","29.68","-E23","false","31.71","145.39"
"47.0","1768341595749_4_4","WHITE","17.60","-E23","false","31.71","145.39"
"47.0","1768341595749_5_15","BLACK","60.78","-E23","false","31.71","145.39"
"47.0","1768341595749_5_5","RED","16.45","-E13","false","30.04","33.93"
"47.0","1768341595749_6_16","GREEN","49.68","-E23","false","31.71","145.39"
"47.0","1768341595749_6_6","BLACK","14.10","-E23","false","31.71","145.39"
"47.0","1768341595749_7_17","BLACK","34.05","-E23","false","31.71","145.39"
"47.0","1768341595749_7_7","BLUE","19.53","-E23","false","31.71","145.39"
"47.0","1768341595749_8_18","BLUE","53.92","-E23","false","31.71","145.39"
"47.0","1768341595749_8_8","BLUE","30.69","-E23","false","31.71","145.39"
"47.0","1768341595749_9_19","RED","12.57","-E23","false","31.71","145.39"
"47.0","1768341595749_9_9","WHITE","19.39","-E23","false","31.71","145.39"
"48.0","1768341595749_0_0","RED","62.73","-E28","false","51.82","38.00"
"48.0","1768341595749_0_10","BLUE","64.60","-E28","false","51.82","38.00"
"48.0","1768341595749_0_20","BLUE","28.46","-E28","false","51.82","38.00"
"48.0","1768341595749_0_30","RED","22.82","-E23","false","31.49","139.33"
"48.0","1768341595749_0_40","RED","18.10","-E23","false","31.49","139.33"
"48.0","1768341595749_0_50","WHITE","29.44","-E23","false","31.49","139.33"
"48.0","1768341595749_0_60","BLUE","25.86","-E23","false","31.49","139.33"
"48.0","1768341595749_0_70","BLACK","29.03","-E23","false","31.49","139.33"
"48.0","1768341595749_0_80","BLUE","44.16","-E23","false","31.49","139.33"
"48.0","1768341595749_0_90","GREEN","45.07","-E23","false","31.49","139.33"
"48.0","1768341595749_1_1","BLACK","52.15","-E28","false","51.82","38.00"
"48.0","1768341595749_1_11","WHITE","28.61","-E23","false","31.49","139.33"
"48.0","1768341595749_1_21","BLUE","52.37","-E23","false","31.49","139.33"
"48.0","1768341595749_2_12","BLUE","21.05","-E23","false","31.49","139.33"
"48.0","1768341595749_2_2","RED","40.23","-E13","false","31.04","33.93"
"48.0","1768341595749_2_22","WHITE","16.20","-E23","false","31.49","139.33"
"48.0","1768341595749_3_13","BLACK","26.36","-E23","false","31.49","139.33"
"48.0","1768341595749_3_23","BLACK","38.72","-E23","false","31.49","139.33"
"48.0","1768341595749_3_3","RED","51.14","-E28","false","51.82","38.00"
"48.0","1768341595749_4_14","RED","33.06","-E23","false","31.49","139.33"
"48.0","1768341595749_4_24","RED","26.06","-E23","false","31.49","139.33"
"48.0","1768341595749_4_4","WHITE","26.43",":J16_1","false","50.73","84.89"
"48.0","1768341595749_5_15","BLACK","44.58","-E23","false","31.49","139.33"
"48.0","1768341595749_5_5","RED","21.85","-E13","false","31.04","33.93"
"48.0","1768341595749_6_16","GREEN","55.08","-E23","false","31.49","139.33"
"48.0","1768341595749_6_6","BLACK","18.12",":J16_0","false","18.12","110.62"
"48.0","1768341595749_7_17","BLACK","41.05","-E23","false","31.49","139.33"
"48.0","1768341595749_7_7","BLUE","15.77","-E23","false","31.49","139.33"
"48.0","1768341595749_8_18","BLUE","51.17","-E23","false","31.49","139.33"
"48.0","1768341595749_8_8","BLUE","19.47","-E23","false","31.49","139.33"
"48.0","1768341595749_9_19","RED","20.03","-E23","false","31.49","139.33"
"48.0","1768341595749_9_9","WHITE","20.12","-E23","false","31.49","139.33"
"49.0","1768341595749_0_0","RED","61.12","-E28","false","50.91","45.60"
"49.0","1768341595749_0_10","BLUE","64.15","-E28","false","50.91","45.60"
"49.0","1768341595749_0_20","BLUE","36.38","-E28","false","50.91","45.60"
"49.0","1768341595749_0_30","RED","28.95",":J16_1","false","51.99","84.89"
"49.0","1768341595749_0_40","RED","21.49","-E23","false","31.00","139.33"
"49.0","1768341595749_0_50","WHITE","20.06","-E23","false","31.00","139.33"
"49.0","1768341595749_0_60","BLUE","29.97","-E23","false","31.00","139.33"
"49.0","1768341595749_0_70","BLACK","27.49","-E23","false","31.00","139.33"
"49.0","1768341595749_0_80","BLUE","34.46","-E23","false","31.00","139.33"
"49.0","1768341595749_0_90","GREEN","50.88","-E23","false","31.00","139.33"
"49.0","1768341595749_1_1","BLACK","55.90","-E28","false","50.91","45.60"
"49.0","1768341595749_1_11","WHITE","20.29","-E23","false","31.00","139.33"
"49.0","1768341595749_1_21","BLUE","50.27","-E23","false","31.00","139.33"
"49.0","1768341595749_2_12","BLUE","19.46","-E23","false","31.00","139.33"
"49.0","1768341595749_2_2","RED","27.68","-E13","false","27.01","50.90"
"49.0","1768341595749_2_22","WHITE","16.10","-E23","false","31.00","139.33"
"49.0","1768341595749_3_13","BLACK","28.06","-E23","false","31.00","139.33"
"49.0","1768341595749_3_23","BLACK","45.64","-E23","false","31.00","139.33"
"49.0","1768341595749_3_3","RED","52.58","-E28","false","50.91","45.60"
"49.0","1768341595749_4_14","RED","34.27","-E23","false","31.00","139.33"
"49.0","1768341595749_4_24","RED","31.99","-E23","false","31.00","139.33"
"49.0","1768341595749_4_4","WHITE","35.31","-E28","false","50.91","45.60"
"49.0","1768341595749_5_15","BLACK","39.55","-E23","false","31.00","139.33"
"49.0","1768341595749_5_5","RED","31.20","-E13","false","27.01","50.90"
"49.0","1768341595749_6_16","GREEN","46.06","-E23","false","31.00","139.33"
"49.0","1768341595749_6_6","BLACK","22.16","-E13","false","27.01","50.90"
