"Simulation step","vehicle id","vehicle color","vehicle speed","vehicle is on edge","edge congestion status","edge average speed","edge density"
"58.0","1768310031624_7_27","BLACK","47.87","-E23","false","43.56","96.93"
"58.0","1768310031624_7_37","BLACK","59.20","-E23","false","43.56","96.93"
"58.0","1768310031624_7_47","GREEN","66.37","-E23","false","43.56","96.93"
"58.0","1768310031624_7_57","GREEN","48.97","-E23","false","43.56","96.93"
"58.0","1768310031624_7_67","GREEN","21.76","-E23","false","43.56","96.93"
"58.0","1768310031624_7_7","BLACK","23.23","-E23","false","43.56","96.93"
"58.0","1768310031624_7_77","RED","0.77","-E23","false","43.56","96.93"
"58.0","1768310031624_8_8","RED","26.28","-E23","false","43.56","96.93"
"58.0","1768310031624_9_9","BLACK","21.95","-E23","false","43.56","96.93"
"59.0","1768310031624_0_0","BLACK","21.31",":J16_0","false","21.31","110.62"
"59.0","1768310031624_1_1","BLUE","18.08","-E23","false","40.42","90.87"
"59.0","1768310031624_2_2","GREEN","31.80","-E23","false","40.42","90.87"
"59.0","1768310031624_3_3","GREEN","38.42","-E23","false","40.42","90.87"
"59.0","1768310031624_4_4","GREEN","47.35","-E23","false","40.42","90.87"
"59.0","1768310031624_5_5","BLACK","58.22","-E23","false","40.42","90.87"
"59.0","1768310031624_6_6","WHITE","55.35","-E23","false","40.42","90.87"
"59.0","1768310031624_7_17","GREEN","22.95","-E23","false","40.42","90.87"
"59.0","1768310031624_7_27","BLACK","33.32","-E23","false","40.42","90.87"
"59.0","1768310031624_7_37","BLACK","45.23","-E23","false","40.42","90.87"
"59.0","1768310031624_7_47","GREEN","57.82","-E23","false","40.42","90.87"
"59.0","1768310031624_7_57","GREEN","58.30","-E23","false","40.42","90.87"
"59.0","1768310031624_7_67","GREEN","28.39","-E23","false","40.42","90.87"
"59.0","1768310031624_7_7","BLACK","29.56",":J16_1","false","52.29","84.89"
"59.0","1768310031624_7_77","RED","5.84","-E23","false","40.42","90.87"
"59.0","1768310031624_8_8","RED","33.95","-E23","false","40.42","90.87"
"59.0","1768310031624_9_9","BLACK","21.78","-E23","false","40.42","90.87"
"60.0","1768310031624_0_0","BLACK","21.97","-E13","false","21.97","16.97"
"60.0","1768310031624_0_10","GREEN","26.04","-E23","false","37.87","96.93"
"60.0","1768310031624_1_1","BLUE","17.59","-E23","false","37.87","96.93"
"60.0","1768310031624_2_2","GREEN","17.47","-E23","false","37.87","96.93"
"60.0","1768310031624_3_3","GREEN","31.11","-E23","false","37.87","96.93"
"60.0","1768310031624_4_4","GREEN","37.66","-E23","false","37.87","96.93"
"60.0","1768310031624_5_5","BLACK","48.39","-E23","false","37.87","96.93"
"60.0","1768310031624_6_6","WHITE","63.94","-E23","false","37.87","96.93"
"60.0","1768310031624_7_17","GREEN","27.48","-E23","false","37.87","96.93"
"60.0","1768310031624_7_27","BLACK","21.56","-E23","false","37.87","96.93"
"60.0","1768310031624_7_37","BLACK","33.51","-E23","false","37.87","96.93"
"60.0","1768310031624_7_47","GREEN","44.22","-E23","false","37.87","96.93"
"60.0","1768310031624_7_57","GREEN","63.88","-E23","false","37.87","96.93"
"60.0","1768310031624_7_67","GREEN","36.49","-E23","false","37.87","96.93"
"60.0","1768310031624_7_7","BLACK","35.91","-E28","false","47.96","7.60"
"60.0","1768310031624_7_77","RED","12.77","-E23","false","37.87","96.93"
"60.0","1768310031624_8_8","RED","43.00","-E23","false","37.87","96.93"
"60.0","1768310031624_9_9","BLACK","28.65","-E23","false","37.87","96.93"
"61.0","1768310031624_0_0","BLACK","30.89","-E13","false","30.89","16.97"
"61.0","1768310031624_0_10","GREEN","21.68","-E23","false","34.07","96.93"
"61.0","1768310031624_1_1","BLUE","19.28",":J16_0","false","19.28","110.62"
"61.0","1768310031624_2_2","GREEN","17.53","-E23","false","34.07","96.93"
"61.0","1768310031624_3_3","GREEN","19.51","-E23","false","34.07","96.93"
"61.0","1768310031624_4_4","GREEN","31.43","-E23","false","34.07","96.93"
"61.0","1768310031624_5_5","BLACK","37.85","-E23","false","34.07","96.93"
"61.0","1768310031624_6_6","WHITE","52.07","-E23","false","34.07","96.93"
"61.0","1768310031624_7_17","GREEN","11.28","-E23","false","34.07","96.93"
"61.0","1768310031624_7_27","BLACK","26.29","-E23","false","34.07","96.93"
"61.0","1768310031624_7_37","BLACK","20.86","-E23","false","34.07","96.93"
"61.0","1768310031624_7_47","GREEN","33.39","-E23","false","34.07","96.93"
"61.0","1768310031624_7_57","GREEN","49.76","-E23","false","34.07","96.93"
"61.0","1768310031624_7_67","GREEN","43.09","-E23","false","34.07","96.93"
"61.0","1768310031624_7_7","BLACK","42.35","-E28","false","51.18","7.60"
"61.0","1768310031624_7_77","RED","21.19","-E23","false","34.07","96.93"
"61.0","1768310031624_7_87","WHITE","17.38","-E23","false","34.07","96.93"
"61.0","1768310031624_8_8","RED","50.24","-E23","false","34.07","96.93"
"61.0","1768310031624_9_9","BLACK","35.58","-E23","false","34.07","96.93"
"62.0","1768310031624_0_0","BLACK","37.93","-E13","false","37.93","16.97"
"62.0","1768310031624_0_10","GREEN","26.87","-E23","false","31.53","102.99"
"62.0","1768310031624_1_1","BLUE","18.30",":J16_0","false","18.30","110.62"
"62.0","1768310031624_1_11","BLACK","24.21","-E23","false","31.53","102.99"
"62.0","1768310031624_2_2","GREEN","20.52","-E23","false","31.53","102.99"
"62.0","1768310031624_3_3","GREEN","15.17","-E23","false","31.53","102.99"
"62.0","1768310031624_4_4","GREEN","22.77","-E23","false","31.53","102.99"
"62.0","1768310031624_5_5","BLACK","29.22","-E23","false","31.53","102.99"
"62.0","1768310031624_6_6","WHITE","42.75","-E23","false","31.53","102.99"
"62.0","1768310031624_7_17","GREEN","0.67","-E23","false","31.53","102.99"
"62.0","1768310031624_7_27","BLACK","15.38","-E23","false","31.53","102.99"
"62.0","1768310031624_7_37","BLACK","28.04","-E23","false","31.53","102.99"
"62.0","1768310031624_7_47","GREEN","22.86","-E23","false","31.53","102.99"
"62.0","1768310031624_7_57","GREEN","34.78","-E23","false","31.53","102.99"
"62.0","1768310031624_7_67","GREEN","48.86","-E23","false","31.53","102.99"
"62.0","1768310031624_7_7","BLACK","49.94","-E28","false","54.97","7.60"
"62.0","1768310031624_7_77","RED","28.13","-E23","false","31.53","102.99"
"62.0","1768310031624_7_87","WHITE","17.28","-E23","false","31.53","102.99"
"62.0","1768310031624_8_8","RED","55.89","-E23","false","31.53","102.99"
"62.0","1768310031624_9_9","BLACK","44.10","-E23","false","31.53","102.99"
"63.0","1768310031624_0_0","BLACK","46.69","-E13","false","32.80","33.93"
"63.0","1768310031624_0_10","GREEN","32.73","-E23","false","30.19","109.04"
"63.0","1768310031624_1_1","BLUE","18.90","-E13","false","32.80","33.93"
"63.0","1768310031624_1_11","BLACK","23.76","-E23","false","30.19","109.04"
"63.0","1768310031624_2_2","GREEN","15.65","-E23","false","30.19","109.04"
"63.0","1768310031624_3_3","GREEN","22.82","-E23","false","30.19","109.04"
"63.0","1768310031624_4_4","GREEN","13.43","-E23","false","30.19","109.04"
"63.0","1768310031624_5_5","BLACK","25.17","-E23","false","30.19","109.04"
"63.0","1768310031624_6_6","WHITE","31.16","-E23","false","30.19","109.04"
"63.0","1768310031624_7_17","GREEN","0.38","-E23","false","30.19","109.04"
"63.0","1768310031624_7_27","BLACK","3.22","-E23","false","30.19","109.04"
"63.0","1768310031624_7_37","BLACK","18.54","-E23","false","30.19","109.04"
"63.0","1768310031624_7_47","GREEN","31.57","-E23","false","30.19","109.04"
"63.0","1768310031624_7_57","GREEN","28.90","-E23","false","30.19","109.04"
"63.0","1768310031624_7_67","GREEN","54.80","-E23","false","30.19","109.04"
"63.0","1768310031624_7_7","BLACK","48.94","-E28","false","54.48","7.60"
"63.0","1768310031624_7_77","RED","34.01","-E23","false","30.19","109.04"
"63.0","1768310031624_7_87","WHITE","23.71","-E23","false","30.19","109.04"
"63.0","1768310031624_7_97","BLACK","18.85","-E23","false","30.19","109.04"
"63.0","1768310031624_8_8","RED","52.51","-E23","false","30.19","109.04"
"63.0","1768310031624_9_9","BLACK","52.49","-E23","false","30.19","109.04"
"64.0","1768310031624_0_0","BLACK","37.64","-E13","false","30.82","33.93"
"64.0","1768310031624_0_10","GREEN","40.24","-E23","false","29.22","109.04"
"64.0","1768310031624_1_1","BLUE","24.00","-E13","false","30.82","33.93"
"64.0","1768310031624_1_11","BLACK","28.45","-E23","false","29.22","109.04"
"64.0","1768310031624_2_12","RED","26.83","-E23","false","29.22","109.04"
"64.0","1768310031624_2_2","GREEN","18.51",":J16_0","false","18.51","110.62"
"64.0","1768310031624_3_3","GREEN","13.70","-E23","false","29.22","109.04"
"64.0","1768310031624_4_4","GREEN","20.43","-E23","false","29.22","109.04"
"64.0","1768310031624_5_5","BLACK","14.56","-E23","false","29.22","109.04"
"64.0","1768310031624_6_6","WHITE","28.51","-E23","false","29.22","109.04"
"64.0","1768310031624_7_17","GREEN","0.03","-E23","false","29.22","109.04"
"64.0","1768310031624_7_27","BLACK","0.46","-E23","false","29.22","109.04"
"64.0","1768310031624_7_37","BLACK","6.34","-E23","false","29.22","109.04"
"64.0","1768310031624_7_47","GREEN","20.42","-E23","false","29.22","109.04"
"64.0","1768310031624_7_57","GREEN","31.27","-E23","false","29.22","109.04"
"64.0","1768310031624_7_67","GREEN","51.58","-E23","false","29.22","109.04"
"64.0","1768310031624_7_7","BLACK","52.09","-E28","false","56.05","7.60"
"64.0","1768310031624_7_77","RED","41.83","-E23","false","29.22","109.04"
"64.0","1768310031624_7_87","WHITE","30.32","-E23","false","29.22","109.04"
"64.0","1768310031624_7_97","BLACK","18.75","-E23","false","29.22","109.04"
"64.0","1768310031624_8_8","RED","36.31","-E23","false","29.22","109.04"
"64.0","1768310031624_9_9","BLACK","55.08","-E23","false","29.22","109.04"
"65.0","1768310031624_0_0","BLACK","23.85","-E13","false","26.11","50.90"
"65.0","1768310031624_0_10","GREEN","48.22","-E23","false","27.78","109.04"
"65.0","1768310031624_1_1","BLUE","32.88","-E13","false","26.11","50.90"
"65.0","1768310031624_1_11","BLACK","33.54","-E23","false","27.78","109.04"
"65.0","1768310031624_2_12","RED","24.82","-E23","false","27.78","109.04"
"65.0","1768310031624_2_2","GREEN","21.59","-E13","false","26.11","50.90"
"65.0","1768310031624_3_3","GREEN","18.03","-E23","false","27.78","109.04"
"65.0","1768310031624_4_4","GREEN","15.65","-E23","false","27.78","109.04"
"65.0","1768310031624_5_5","BLACK","21.41","-E23","false","27.78","109.04"
"65.0","1768310031624_6_6","WHITE","16.07","-E23","false","27.78","109.04"
"65.0","1768310031624_7_17","GREEN","0.01","-E23","false","27.78","109.04"
"65.0","1768310031624_7_27","BLACK","0.04","-E23","false","27.78","109.04"
"65.0","1768310031624_7_37","BLACK","0.46","-E23","false","27.78","109.04"
"65.0","1768310031624_7_47","GREEN","6.29","-E23","false","27.78","109.04"
"65.0","1768310031624_7_57","GREEN","21.91","-E23","false","27.78","109.04"
"65.0","1768310031624_7_67","GREEN","48.29","-E23","false","27.78","109.04"
"65.0","1768310031624_7_7","BLACK","49.01","-E28","false","54.51","7.60"
"65.0","1768310031624_7_77","RED","49.27","-E23","false","27.78","109.04"
"65.0","1768310031624_7_87","WHITE","35.84","-E23","false","27.78","109.04"
"65.0","1768310031624_7_97","BLACK","25.50","-E23","false","27.78","109.04"
"65.0","1768310031624_8_8","RED","33.51","-E23","false","27.78","109.04"
"65.0","1768310031624_9_9","BLACK","38.88","-E23","false","27.78","109.04"
"66.0","1768310031624_0_0","BLACK","30.46",":J15_1","false","30.46","88.34"
"66.0","1768310031624_0_10","GREEN","49.21","-E23","false","28.23","109.04"
"66.0","1768310031624_1_1","BLUE","42.23","-E13","false","35.85","33.93"
"66.0","1768310031624_1_11","BLACK","40.19","-E23","false","28.23","109.04"
"66.0","1768310031624_2_12","RED","31.30","-E23","false","28.23","109.04"
"66.0","1768310031624_2_2","GREEN","29.48","-E13","false","35.85","33.93"
"66.0","1768310031624_3_13","WHITE","30.21","-E23","false","28.23","109.04"
"66.0","1768310031624_3_3","GREEN","23.10",":J16_0","false","23.10","110.62"
"66.0","1768310031624_4_4","GREEN","18.24","-E23","false","28.23","109.04"
"66.0","1768310031624_5_5","BLACK","13.39","-E23","false","28.23","109.04"
"66.0","1768310031624_6_6","WHITE","21.56","-E23","false","28.23","109.04"
"66.0","1768310031624_7_17","GREEN","0.00","-E23","false","28.23","109.04"
"66.0","1768310031624_7_27","BLACK","0.03","-E23","false","28.23","109.04"
"66.0","1768310031624_7_37","BLACK","0.34","-E23","false","28.23","109.04"
"66.0","1768310031624_7_47","GREEN","3.25","-E23","false","28.23","109.04"
"66.0","1768310031624_7_57","GREEN","12.10","-E23","false","28.23","109.04"
"66.0","1768310031624_7_67","GREEN","36.51","-E23","false","28.23","109.04"
"66.0","1768310031624_7_7","BLACK","51.05","-E28","false","55.53","7.60"
"66.0","1768310031624_7_77","RED","57.93","-E23","false","28.23","109.04"
"66.0","1768310031624_7_87","WHITE","41.72","-E23","false","28.23","109.04"
"66.0","1768310031624_7_97","BLACK","31.73","-E23","false","28.23","109.04"
"66.0","1768310031624_8_8","RED","24.35","-E23","false","28.23","109.04"
"66.0","1768310031624_9_9","BLACK","34.28","-E23","false","28.23","109.04"
"67.0","1768310031624_0_0","BLACK","38.43","-E12","false","38.43","13.63"
"67.0","1768310031624_0_10","GREEN","41.52","-E23","false","26.58","115.10"
"67.0","1768310031624_1_1","BLUE","43.31","-E13","false","39.31","33.93"
"67.0","1768310031624_1_11","BLACK","47.35","-E23","false","26.58","115.10"
